mw_bin_label	bin_start_kda	bin_end_kda	protein_count	marker_count	signaling_prefix_count	family_count	families	marker_genes	signaling_genes	examples_audit_families	audit_burden_score	audit_priority	bin_center_kda	gaussian_effective_candidate_number	gaussian_identity_entropy_bits	gaussian_ambiguity_percentile	gaussian_marker_gaussian_mass	gaussian_signaling_gaussian_mass	gaussian_family_membership_gaussian_mass	gaussian_contextual_audit_burden_index	gaussian_contextual_audit_burden_score_0_100
188.0-190.0 kDa	188.0	190.0	17	0	0	1	Histones			Ac13E, Set1 [Histones], tho2, mfr, enc, l(1)G0196, woc, form3, Ac78C, CLIP-190, chif, unc-104, GluProRS, polybromo, hwt, AdamTS-A, CG32689	1.6	routine	189.0	30.139083058094993	4.913563620394361	0.9289002557544757	0.0	0.0	0.9014815321453598	0.33222506393861895	33.22250639386189
190.0-192.0 kDa	190.0	192.0	11	0	0	0				Dmel\CG6040, Dmel\CG1801, Dmel\CG31635, Mrtf, Setx, Muc30E, gukh, anon-WO0140519.52, Chc, Gapvd1, Tdg	0.55	routine	191.0	26.023826329831792	4.701761194576768	0.9249104859335039	0.0	0.0	0.034330044800738424	0.2623131477991654	26.23131477991654
192.0-194.0 kDa	192.0	194.0	11	0	0	0				Slik, nompC, Dmel\CG7029, ssp3, Abca3, c11.1, spri, ec, ATP8B, CG8473, vkg	0.55	routine	193.0	23.498222864455684	4.554479746929341	0.9225575447570332	0.0	0.0	0.2981415412881139	0.29445517566294255	29.445517566294257
194.0-196.0 kDa	194.0	196.0	14	0	0	1	Ubiquitin_proteasome			Rbp, DIP2, Dmel\CG1494, ana1, Mur2B, Neurl4 [Ubiquitin_proteasome], Trf2, Dmel\CG6052, CG7696, Muc68E, cic, Oseg2, Dmel\CG10185, mute	1.45	routine	195.0	21.963260905404322	4.457020363383399	0.9204092071611253	0.0	0.0	0.907360965324315	0.33108914389554445	33.10891438955444
196.0-198.0 kDa	196.0	198.0	5	0	0	0				Nup153, Zcchc7, THADA, mxc, Dcr-2	0.25	routine	197.0	18.64962882130299	4.221075012070591	0.9152941176470588	0.0	0.0	0.4436508596359332	0.30184984520123836	30.184984520123837
198.0-200.0 kDa	198.0	200.0	9	0	0	1	Ubiquitin_proteasome			RhoGAP100F, LanB1, Remo, Ltn1 [Ubiquitin_proteasome], CG43867, Prosap, Usp32 [Ubiquitin_proteasome], Nrx-1, tyf	1.2	routine	199.0	17.758755670785185	4.150458592652013	0.9128388746803069	0.0	0.0	2.0110205379925294	0.3765649818279715	37.65649818279715
200.0-202.0 kDa	200.0	202.0	8	0	0	1	Histones			Ptp4E, mop, scrib, CadN2, Spt20, Cad74A, CG12973, gpp [Histones]	1.15	routine	201.0	14.804705357091654	3.8879838732047447	0.9055754475703325	0.0	0.0	1.2443956087684243	0.35238070399784627	35.238070399784625
202.0-204.0 kDa	202.0	204.0	8	0	0	1	Notch			velo, Mcr, stum, BG:DS03323.1 [Notch], CG40500, rsh, CG12436, Kdm5	1.15	routine	203.0	16.411610801388367	4.036644941363963	0.9086445012787724	0.0	0.0	1.204633181654369	0.35117428321442995	35.11742832144299
204.0-206.0 kDa	204.0	206.0	11	0	0	0				gig, CdGAPr, rols, fab1, hlk, ZAP3, SLO2, fs(1)h, CG15607, peb, CG11460	0.55	routine	205.0	18.549000856659212	4.213269572948301	0.9149872122762148	0.0	0.0	0.21149550735881276	0.28532575043747477	28.532575043747478
206.0-208.0 kDa	206.0	208.0	4	0	0	0				CG42286, Dmel\CG13991, clos, fs(1)M3	0.2	routine	207.0	16.721590189466834	4.063640146215818	0.9095652173913044	0.0	0.0	0.3994878118840286	0.29795051487414187	29.795051487414188
208.0-210.0 kDa	208.0	210.0	11	0	0	1	Ubiquitin_proteasome			didum, Spg11, Ubr1 [Ubiquitin_proteasome], Spt6, Dmel\CG15040, vir, Polr2A, anon-WO0140519.124, f, Gp210, Dlg5	1.3	routine	209.0	19.036638467025686	4.250706841647229	0.9166240409207161	0.0	0.0	1.181743323279309	0.3520178523354422	35.20178523354422
210.0-212.0 kDa	210.0	212.0	12	0	0	2	Insulin_PI3K_AKT_TOR; Protein_kinases			Nup98-96, CG34048, Pi3K68D [Insulin_PI3K_AKT_TOR], Dmel\CG16779, Pura, Dmel\CG2861, eIF4G1, qin, CG34384, sti [Protein_kinases], tea, Chd1	2.1	routine	211.0	23.83310452164394	4.574894985410764	0.9228644501278772	0.0	0.0	2.1961005991336457	0.3807161125319693	38.07161125319693
212.0-214.0 kDa	212.0	214.0	12	0	0	1	Ubiquitin_proteasome			CG8858 [Ubiquitin_proteasome], cac, CG9487, e(y)3, Pcf11, Cngl, Hel89B, Gug, Dmel\CG18304, Nup188, hang, px	1.35	routine	213.0	22.695444229393264	4.50433082203827	0.9211253196930946	0.0	0.0	1.6579612959774779	0.36876817202853684	36.87681720285369
214.0-216.0 kDa	214.0	216.0	7	0	0	2	Autophagy; Insulin_PI3K_AKT_TOR			PAPLA1, rictor [Insulin_PI3K_AKT_TOR], RhoGEF64C, Atg2 [Autophagy], jv, tai, l(3)psg2	1.85	routine	215.0	16.877660176217038	4.07704300567724	0.9098721227621483	0.0	0.0	1.9002995837536711	0.3722048727958003	37.22048727958003
216.0-218.0 kDa	216.0	218.0	7	0	0	0				BcDNA:GH04922, CG5521, Dscam4, Cad87A, Wdr81, sdt, ca	0.35	routine	217.0	14.424480906763366	3.8504474964816358	0.9048593350383631	0.0	0.0	0.15845603431390126	0.2776950969174855	27.76950969174855
218.0-220.0 kDa	218.0	220.0	6	0	0	0				PlexA, mim, Khc-73, mld, Dmel\CG13917, yl	0.3	routine	219.0	14.391560868187629	3.8471511660951307	0.9046547314578005	0.0	0.0	0.0013827099130568404	0.23208473549602907	23.208473549602907
220.0-222.0 kDa	220.0	222.0	8	0	0	0				FBgn, Cad86C, garz, Sin3A, Stacl, Cda5, Cad88C, cana	0.4	routine	221.0	15.961048933071387	3.996483561034951	0.9078260869565218	0.0	0.0	0.3538511130363428	0.2942262585812357	29.42262585812357
222.0-224.0 kDa	222.0	224.0	9	0	0	2	Actin_tubulin; Protein_phosphatases			Dscam1, pps, Dmel\CG14200, Ptp10D [Protein_phosphatases], Spc105R, mtgo, t-Grip91 [Actin_tubulin], Dora, Camta	1.95	routine	223.0	18.736974753746967	4.227816131123978	0.9157033248081842	0.0	0.0	1.9653955136275902	0.37563635751783553	37.56363575178355
224.0-226.0 kDa	224.0	226.0	13	0	0	1	Protein_kinases			Mi-2, ldd, Mhc, Mur89F, Exn, Sbf, Dmel\CG15824, dop [Protein_kinases], Trpm, ana3, Lrp4, msps, CG10020	1.4	routine	225.0	20.55675321383578	4.361540514468298	0.9188746803069053	0.0	0.0	1.710760515085632	0.36985024902409475	36.98502490240948
226.0-228.0 kDa	226.0	228.0	8	0	0	1	RAS_ERK_MAPK			Rab3-GEF [RAS_ERK_MAPK], eIF4G2, cno, shtd, Tmc, Dscam2, Dmel\CG5937, Cep290	1.15	routine	227.0	19.194687279659046	4.26263515083882	0.9167263427109974	0.0	0.0	1.0903703337443753	0.3453000067303809	34.53000067303809
228.0-230.0 kDa	228.0	230.0	5	0	0	1	Protein_phosphatases			Dscam3, E(Pc), Lar [Protein_phosphatases], CG6947, PolQ	1.0	routine	229.0	14.10179630565728	3.817807041639158	0.9043478260869565	0.0	0.0	1.0137581927441772	0.3389159038901602	33.89159038901602
230.0-232.0 kDa	230.0	232.0	6	0	0	0				asp, Helz, mbc, sif, X11Lbeta, PlexB	0.3	routine	231.0	14.064730899952721	3.814010044765878	0.9042455242966752	0.0	0.0	0.15114474867791008	0.2762258547583793	27.62258547583793
232.0-234.0 kDa	232.0	234.0	9	0	0	0				Glts, RhoGAP19D, CG31652, Root, Dmel\CG10011, sbb, Spn, crb, ct	0.45	routine	233.0	18.32693508507836	4.195893631050299	0.9146803069053708	0.0	0.0	0.0004190731207195909	0.22899902409476375	22.899902409476375
234.0-236.0 kDa	234.0	236.0	10	0	0	0				eys, toc, Nirvana, Nav, Zir, Dmel\CG43366, IntS1, Nup205, Elys, nocte	0.5	routine	235.0	17.185587015010114	4.103127226154173	0.9116112531969309	0.0	0.0	0.0	0.22790281329923273	22.790281329923275
236.0-238.0 kDa	236.0	238.0	6	0	0	0				zip, Nipped-B, EP2317, Dmel\CG12499, Heatr1, Heatr5	0.3	routine	237.0	13.141886998019304	3.716100537003309	0.901994884910486	0.0	0.02121800833203966	0.02121800833203966	0.2638822575477607	26.38822575477607
238.0-240.0 kDa	238.0	240.0	8	0	1	1	Insulin_PI3K_AKT_TOR		InR	Zasp52, fs(1)N, cher, Taf1, para, xmas, rod, InR [Insulin_PI3K_AKT_TOR]	2.65	routine	239.0	13.702843880040934	3.776403435215558	0.9033248081841432	0.0	0.7400505026752809	0.7400505026752809	0.4003753879239537	40.037538792395374
240.0-242.0 kDa	240.0	242.0	6	0	0	0				PolZ1, Myo81F, MESR4, axo, CG6448, ocm	0.3	routine	241.0	13.287492444689041	3.7319969663229333	0.9026086956521739	0.0	0.47275939987298254	0.47275939987298254	0.36078021871513133	36.07802187151313
242.0-244.0 kDa	242.0	244.0	4	0	0	0				Pi4KIIIalpha, Dab, Myo28B1, CG12432	0.2	routine	243.0	12.078324038445958	3.5943483782617527	0.900153452685422	0.0	0.0055314763486979095	0.010358990275463633	0.2509889576327155	25.09889576327155
244.0-246.0 kDa	244.0	246.0	6	0	0	0				CG15207, Brr2, nrm, Mhcl, klar, Lmpt	0.3	routine	245.0	12.16902081297007	3.60514118035016	0.9003580562659846	0.0	0.0	0.5601690214481977	0.3045303035401804	30.45303035401804
246.0-248.0 kDa	246.0	248.0	6	0	0	2	Histones; Ubiquitin_proteasome			sdk, ash1 [Histones], r, Ubr3 [Ubiquitin_proteasome], na, spg	1.8	routine	247.0	12.22071331347104	3.611256591482056	0.900460358056266	0.0	0.0	1.759381771128285	0.36623351056669806	36.623351056669804
248.0-250.0 kDa	248.0	250.0	5	0	0	0				Sur, zye, BRWD3, Adcy1, obe	0.25	routine	249.0	10.199092690486788	3.3503689108923247	0.8960613810741688	0.0	0.0	0.18666306434662103	0.2791140294790685	27.91140294790685
250.0-252.0 kDa	250.0	252.0	4	0	0	0				east, ck, Cad89D, cmet	0.2	routine	251.0	6.84430496477444	2.7749040440712758	0.8916624040920716	0.0	0.0	0.0016243202680027297	0.23048139049670213	23.048139049670212
252.0-254.0 kDa	252.0	254.0	3	0	0	0				Jarid2, Dmel\CG2926, Sptz	0.15	routine	253.0	5.974283743776946	2.5787657589106248	0.8866496163682864	0.0	0.0	0.24364526057982497	0.2803795093552295	28.03795093552295
254.0-256.0 kDa	254.0	256.0	4	0	0	1	Histones			enok [Histones], brp, Dcr-1, cv-c	0.95	routine	255.0	10.540918949395278	3.397928740415068	0.8969820971867007	0.0	0.0	1.1520179442958043	0.3456271032440436	34.562710324404364
256.0-258.0 kDa	256.0	258.0	7	0	0	1	Histones			Sec16, FBgn0053978, tay, PolE1, Set2 [Histones], trio, Tig	1.1	routine	257.0	10.482402026421251	3.389897441011876	0.8967774936061381	0.0	0.0	1.064838608247844	0.33998384708574503	33.998384708574505
258.0-260.0 kDa	258.0	260.0	3	0	0	1	Histones			Cht10, htk, trr [Histones]	0.9	routine	259.0	7.056179556361979	2.8188872731654224	0.8919693094629156	0.0	0.0	0.7967621518931599	0.3159199589446763	31.59199589446763
260.0-262.0 kDa	260.0	262.0	2	0	0	0				Ziz, Apc	0.1	routine	261.0	7.403528336444699	2.888212987003827	0.8928900255754476	0.0	0.0	0.5033367882521833	0.29920934849912506	29.920934849912506
262.0-264.0 kDa	262.0	264.0	5	0	0	0				Mgtor, Ptip, hob, Wdr62, pyd	0.25	routine	263.0	6.42829366170064	2.684435836698446	0.8895140664961637	0.0	0.0	0.006538874561064507	0.2378390429398304	23.783904293983042
264.0-266.0 kDa	264.0	266.0	3	0	0	0				Ncoa6, beta-Spec, FASN2	0.15	routine	265.0	6.570879857628602	2.716086564040449	0.8903324808184143	0.0	0.0	0.0	0.22258312020460358	22.25831202046036
266.0-268.0 kDa	266.0	268.0	2	0	0	0				CG6108, FASN3	0.1	routine	267.0	6.0810626762715065	2.604323459165846	0.8873657289002558	0.0	0.0	0.0011595935890200508	0.22644669538295867	22.644669538295865
268.0-270.0 kDa	268.0	270.0	2	0	0	0				Dmel\CG7518, anon-WO03042407.98	0.1	routine	269.0	5.28008952340842	2.400562390546316	0.8808184143222506	0.0	0.0	0.24573936449005668	0.2792506562121416	27.925065621214163
270.0-272.0 kDa	270.0	272.0	3	0	0	1	Histones			CG6915, kon, Hers [Histones]	0.9	routine	271.0	5.053300405471029	2.337225946945971	0.8792838874680307	0.0	0.0	1.1297629518277796	0.3393933402880603	33.93933402880603
272.0-274.0 kDa	272.0	274.0	3	0	0	1	Protein_kinases			Rme-8, Wnk [Protein_kinases], Pzl	0.9	routine	273.0	3.7337577513020426	1.900628327582175	0.8672122762148338	0.0	0.0	1.056125959734938	0.3320991216852874	33.20991216852874
276.0-278.0 kDa	276.0	278.0	3	0	0	0				shn, CG14318, FASN1	0.15	routine	277.0	6.068233340204105	2.6012765622301144	0.8872634271099744	0.0	0.0	0.12763358841931344	0.2696776988827568	26.96776988827568
278.0-280.0 kDa	278.0	280.0	6	0	0	1	Protein_kinases			alpha-Spec, Acc, Lrrk [Protein_kinases], Fhos, kto, Prp8	1.05	routine	279.0	10.673833043298625	3.416006445325771	0.8971867007672635	0.0	0.0	1.1260750396777803	0.3435400962444475	34.35400962444475
280.0-282.0 kDa	280.0	282.0	5	0	0	1	Protein_kinases			skd, Epg5, RhoGEF2, mTor [Protein_kinases], Not1	1.0	routine	281.0	8.22808412599282	3.0405565444136737	0.8944245524296676	0.0	0.0	1.1428199304303146	0.34400087494952214	34.40008749495222
284.0-286.0 kDa	284.0	286.0	4	0	0	0				osa, CG9817, tud, CG17926	0.2	routine	285.0	4.5128050215794975	2.1740244474010546	0.8756010230179028	0.0	0.0	0.0009802236898256906	0.22301209785973886	22.301209785973885
286.0-288.0 kDa	286.0	288.0	2	0	0	0				sev, bbg	0.1	routine	287.0	6.413867832293631	2.681194625114275	0.8894117647058823	0.0	0.0	0.24585142040409003	0.2815634674922601	28.156346749226007
288.0-290.0 kDa	288.0	290.0	4	0	0	2	Notch; Protein_kinases			CAP, N [Notch], mei-41 [Protein_kinases], Piezo	1.7	routine	289.0	5.827124988466548	2.5427842559927623	0.8850127877237852	0.0	0.0	1.9364047086227698	0.3674703021941042	36.74703021941042
290.0-292.0 kDa	290.0	292.0	1	0	0	0				CG15099	0.05	routine	291.0	5.83584547210863	2.5449416825062987	0.8853196930946291	0.0	0.0	0.3476567836132416	0.2877772916947099	28.777729169470987
292.0-294.0 kDa	292.0	294.0	4	0	0	0				ndl, BEST:LD19244, Ca-alpha1D, l(3)80Fj	0.2	routine	293.0	5.563184546406461	2.4759109646189095	0.8828644501278773	0.0	0.0	0.0011877080193691246	0.22581479674249563	22.581479674249564
294.0-296.0 kDa	294.0	296.0	1	0	0	0				mud	0.05	routine	295.0	3.8228796981673434	1.9346598008557403	0.8679283887468031	0.0	0.0	0.0	0.21698209718670078	21.69820971867008
296.0-298.0 kDa	296.0	298.0	1	0	0	0				PsGEF	0.05	routine	297.0	2.334229571813363	1.22294645728744	0.8421483375959079	0.0	0.0	0.0	0.21053708439897698	21.053708439897697
298.0-300.0 kDa	298.0	300.0	3	0	0	0				Nup358, Rim, tnc	0.15	routine	299.0	5.22173762101535	2.3845299677292724	0.8805115089514066	0.0	0.0	0.007012801260930959	0.2360818246062727	23.60818246062727
300.0-302.0 kDa	300.0	302.0	2	0	0	0				E(bx), CG11008	0.1	routine	301.0	5.813277138401852	2.5393516883164553	0.8848081841432225	0.0	0.0	0.5164378697850547	0.2980112565621214	29.80112565621214
302.0-304.0 kDa	302.0	304.0	2	0	0	1	Ubiquitin_proteasome			Ufd4 [Ubiquitin_proteasome], Nuak	0.85	routine	303.0	3.684193417323467	1.8813488037985506	0.8669053708439898	0.0	0.0	0.6965731065799242	0.30389739534257637	30.389739534257636
304.0-306.0 kDa	304.0	306.0	1	0	0	0				Ten-m	0.05	routine	305.0	3.2666584738461064	1.7078156302139096	0.8627109974424553	0.0	0.0	0.017208277370013535	0.23969090725535067	23.969090725535068
306.0-308.0 kDa	306.0	308.0	2	0	0	0				Tet, rhea	0.1	routine	307.0	3.0763447270133404	1.6212171769299386	0.8597442455242966	0.0	0.0	0.0	0.21493606138107416	21.493606138107417
308.0-310.0 kDa	308.0	310.0	3	0	0	0				teq, Muc68Ca, CG1295	0.15	routine	309.0	4.200301660900459	2.070492944333492	0.8729411764705882	0.0	0.0	0.0	0.21823529411764706	21.823529411764707
310.0-312.0 kDa	310.0	312.0	2	0	0	0				faf, Dmel\CG4554	0.1	routine	311.0	4.518945274220278	2.1759860856459863	0.8758056265984655	0.0	0.0	0.0	0.21895140664961638	21.895140664961637
312.0-314.0 kDa	312.0	314.0	1	0	0	0				Ppn	0.05	routine	313.0	2.645402678570649	1.403487343571697	0.8489002557544757	0.0	0.0	0.0	0.21222506393861892	21.22250639386189
314.0-316.0 kDa	314.0	316.0	1	0	0	0				lva	0.05	routine	315.0	2.3181068304846257	1.21294705480811	0.8418414322250639	0.0	0.0	0.01194535190046654	0.23036167384573966	23.036167384573965
316.0-318.0 kDa	316.0	318.0	2	0	0	1	Protein_kinases			Nf1, tefu [Protein_kinases]	0.85	routine	317.0	4.398719026464278	2.137083450288106	0.8750895140664962	0.0	0.0	0.7828871889591492	0.3105486943060977	31.05486943060977
318.0-320.0 kDa	318.0	320.0	3	0	0	1	Ubiquitin_proteasome			hyd [Ubiquitin_proteasome], Itpr, Dmel\CG14692	0.9	routine	319.0	5.857428743642245	2.5502674986284437	0.8855242966751918	0.0	0.0	1.7542458217705976	0.3621705478530085	36.21705478530085
320.0-322.0 kDa	320.0	322.0	4	0	0	1	Ubiquitin_proteasome			LUBEL [Ubiquitin_proteasome], NaCP60E, Dmel\CG13492, Bicra	0.95	routine	321.0	6.816517939774	2.7690349600875686	0.8913554987212277	0.0	0.0	1.1130388927066615	0.3404375588908332	34.04375588908332
322.0-324.0 kDa	322.0	324.0	2	0	0	0				jbug, Megf8	0.1	routine	323.0	4.712319400037584	2.236437328054955	0.8770332480818415	0.0	0.0	0.11350803931691504	0.2656398909678288	26.56398909678288
326.0-328.0 kDa	326.0	328.0	2	0	0	0				Plp, Ten-a	0.1	routine	327.0	1.9991313289136516	0.9993732501460565	0.8330434782608696	0.0	0.0	0.0	0.2082608695652174	20.82608695652174
332.0-334.0 kDa	332.0	334.0	2	0	0	0				zfh2, unc79	0.1	routine	333.0	2.043312161177126	1.0309096245213216	0.8352941176470589	0.0	0.0	0.004331057182153773	0.2224748452012384	22.24748452012384
336.0-338.0 kDa	336.0	338.0	3	0	0	2	Histones; Ubiquitin_proteasome			upSET [Histones], ctrip [Ubiquitin_proteasome], tou	1.65	routine	337.0	3.754025288944637	1.9084383688987097	0.8674168797953964	0.0	0.0	1.7706981708931528	0.3581371146856912	35.81371146856912
338.0-340.0 kDa	338.0	340.0	1	0	0	0				Muc12Ea	0.05	routine	339.0	2.0603579293678904	1.0428949869560304	0.8357033248081841	0.0	0.0	0.14323105503960626	0.25793898909678287	25.793898909678287
340.0-342.0 kDa	340.0	342.0	1	0	0	1	Histones			nej [Histones]	0.8	routine	341.0	1.6560859855331795	0.7277775808576676	0.8154475703324808	0.0	0.0	0.9114742864361938	0.305342155741015	30.5342155741015
342.0-344.0 kDa	342.0	344.0	1	0	0	0				kmr	0.05	routine	343.0	1.720906151233123	0.7831684228619319	0.818925831202046	0.0	0.0	0.29183475763123345	0.26821829990577467	26.821829990577466
346.0-348.0 kDa	346.0	348.0	3	0	0	0				M7BP, CadN, rno	0.15	routine	347.0	3.280834675776341	1.7140628969813134	0.8629156010230179	0.0	0.0	0.0	0.21572890025575447	21.572890025575447
348.0-350.0 kDa	348.0	350.0	1	0	0	0				Myo10A	0.05	routine	349.0	4.806467940279653	2.264977110860084	0.8773401534526855	0.0	0.0	0.0	0.21933503836317136	21.933503836317136
350.0-352.0 kDa	350.0	352.0	2	0	0	0				dom, bark	0.1	routine	351.0	2.7893460051537002	1.4799269049498154	0.8524808184143222	0.0	0.0	0.0	0.21312020460358055	21.312020460358056
354.0-356.0 kDa	354.0	356.0	2	0	0	0				Ca-alpha1T, Su(var)2-HP2	0.1	routine	355.0	2.2050471806097915	1.140809524945409	0.8392838874680307	0.0	0.0	0.0	0.20982097186700768	20.98209718670077
356.0-358.0 kDa	356.0	358.0	1	0	0	0				dikar	0.05	routine	357.0	2.937524829446617	1.5546010461178457	0.8555498721227621	0.0	0.0	0.0	0.21388746803069053	21.388746803069054
360.0-362.0 kDa	360.0	362.0	3	0	0	1	Protein_kinases			unc-13, blobby, nonC [Protein_kinases]	0.9	routine	361.0	3.0169919362876683	1.5931108405040588	0.8578005115089514	0.0	0.0	0.8418844220018485	0.31099618050881683	31.099618050881684
364.0-366.0 kDa	364.0	366.0	1	0	0	0				pcx	0.05	routine	365.0	1.112014246395041	0.1531752710396746	0.7940664961636829	0.0	0.0	0.0029519638443239017	0.20871399246197334	20.871399246197335
366.0-368.0 kDa	366.0	368.0	1	0	0	0				unc80	0.05	routine	367.0	1.7968144766719933	0.8454414564813597	0.8211764705882353	0.0	0.0	0.0	0.20529411764705882	20.52941176470588
370.0-372.0 kDa	370.0	372.0	1	0	0	0				sov	0.05	routine	371.0	1.7643205547863974	0.8191127041983223	0.8200511508951407	0.0	0.0	0.0	0.20501278772378517	20.501278772378516
372.0-374.0 kDa	372.0	374.0	1	0	0	0				apolpp	0.05	routine	373.0	3.2630775000301715	1.7062332527014359	0.8624040920716113	0.0	0.0	0.0	0.21560102301790282	21.56010230179028
374.0-376.0 kDa	374.0	376.0	2	0	0	0				Vps13, wb	0.1	routine	375.0	2.585356331638258	1.3703631364237379	0.8478772378516624	0.0	0.0	0.0	0.2119693094629156	21.19693094629156
376.0-378.0 kDa	376.0	378.0	1	0	0	0				Rbcn-3A	0.05	routine	377.0	2.506370207668401	1.3255995261204776	0.8461381074168798	0.0	0.0	0.0	0.21153452685421995	21.153452685421996
378.0-380.0 kDa	378.0	380.0	2	0	0	0				clone, Smr	0.1	routine	379.0	2.671121856891173	1.417445793390646	0.849309462915601	0.0	0.0	0.0	0.21232736572890026	21.232736572890026
384.0-386.0 kDa	384.0	386.0	5	0	0	0				RhoGEF3, fry, rg, Dmel\CG11122, ds	0.25	routine	385.0	4.932766725994852	2.302397062883195	0.8786700767263427	0.0	0.0	0.0	0.21966751918158567	21.966751918158568
388.0-390.0 kDa	388.0	390.0	1	0	0	0				bchs	0.05	routine	389.0	1.8856992597951152	0.9150996065545414	0.8247570332480818	0.0	0.0	0.0	0.20618925831202045	20.618925831202045
390.0-392.0 kDa	390.0	392.0	1	0	0	0				uif	0.05	routine	391.0	1.9161427767537418	0.9382050640178364	0.8264961636828645	0.0	0.0	0.0	0.20662404092071612	20.66240409207161
394.0-396.0 kDa	394.0	396.0	1	0	0	0				htt	0.05	routine	395.0	1.4658242327579105	0.551712120026139	0.8092071611253197	0.0	0.0	0.0	0.2023017902813299	20.23017902813299
396.0-398.0 kDa	396.0	398.0	1	0	0	0				stan	0.05	routine	397.0	2.073316044088739	1.0519400491468907	0.8364194373401534	0.0	0.0	0.008227365679418624	0.2268680172297752	22.68680172297752
398.0-400.0 kDa	398.0	400.0	1	0	0	0				mv	0.05	routine	399.0	2.73170249942799	1.4498003730970512	0.8512531969309463	0.0	0.0	0.5469875468544996	0.29176066765378916	29.176066765378916
400.0-402.0 kDa	400.0	402.0	1	0	0	1	Histones			trx [Histones]	0.8	routine	401.0	2.262992008113179	1.1782314896530408	0.8408184143222507	0.0	0.0	0.6660642889964729	0.2955664456858258	29.55664456858258
402.0-404.0 kDa	402.0	404.0	1	0	0	0				Cubn2	0.05	routine	403.0	1.5704989477967068	0.651222976413003	0.8119693094629156	0.0	0.0	0.014855146277871684	0.22470285368151838	22.47028536815184
404.0-406.0 kDa	404.0	406.0	1	0	0	0				btsz	0.05	routine	405.0	1.7530779569790524	0.8098901521992151	0.8196419437340153	0.0	0.0	0.0	0.20491048593350383	20.491048593350385
410.0-412.0 kDa	410.0	412.0	2	0	0	0				Dys, LanA	0.1	routine	411.0	2.5389095013195844	1.3442089714626393	0.8473657289002557	0.0	0.0	0.0	0.21184143222506394	21.184143222506393
412.0-414.0 kDa	412.0	414.0	1	0	0	0				zormin	0.05	routine	413.0	1.7385387332959994	0.7978752095513423	0.8193350383631713	0.0	0.0	0.0	0.20483375959079284	20.483375959079282
418.0-420.0 kDa	418.0	420.0	1	0	0	0				Cubn	0.05	routine	419.0	1.0	-0.0	0.7589769820971867	0.0	0.0	0.0	0.18974424552429667	18.974424552429667
422.0-424.0 kDa	422.0	424.0	1	0	0	0				mask	0.05	routine	423.0	1.4954490697434657	0.5805787776724352	0.8101278772378516	0.0	0.0	0.0	0.2025319693094629	20.25319693094629
424.0-426.0 kDa	424.0	426.0	1	0	0	0				Vps13B	0.05	routine	425.0	2.496563385268941	1.3199435357296119	0.8460358056265984	0.0	0.0	0.0	0.2115089514066496	21.15089514066496
426.0-428.0 kDa	426.0	428.0	1	0	0	0				Hml	0.05	routine	427.0	1.5341770315999854	0.6174649677659549	0.8112531969309463	0.0	0.0	0.0	0.20281329923273658	20.28132992327366
434.0-436.0 kDa	434.0	436.0	2	0	0	0				Dmel\CG10631, Nipped-A	0.1	routine	435.0	1.9997847897711158	0.9998447502820385	0.8334526854219949	0.0	0.0	0.0	0.20836317135549873	20.836317135549873
440.0-442.0 kDa	440.0	442.0	1	0	0	1	Ubiquitin_proteasome			puf [Ubiquitin_proteasome]	0.8	routine	441.0	1.0	-0.0	0.7589769820971867	0.0	0.0	0.8228333116620936	0.2844810876295598	28.448108762955982
444.0-446.0 kDa	444.0	446.0	1	0	0	0				Vps13D	0.05	routine	445.0	1.0	-0.0	0.7589769820971867	0.0	0.0	0.0	0.18974424552429667	18.974424552429667
454.0-456.0 kDa	454.0	456.0	1	0	0	0				Dhc62B	0.05	routine	455.0	1.0	-0.0	0.7589769820971867	0.0	0.0	0.0	0.18974424552429667	18.974424552429667
460.0-462.0 kDa	460.0	462.0	1	0	0	0				Sdb	0.05	routine	461.0	1.0	-0.0	0.7589769820971867	0.0	0.0	0.0	0.18974424552429667	18.974424552429667
466.0-468.0 kDa	466.0	468.0	1	0	0	0				Dhc36C	0.05	routine	467.0	1.5443856412877894	0.6270330461968647	0.8115601023017903	0.0	0.0	0.0	0.20289002557544758	20.28900255754476
468.0-470.0 kDa	468.0	470.0	1	0	0	0				Dhc16F	0.05	routine	469.0	1.0668327953380523	0.09333408034299705	0.7920204603580563	0.0	0.0	0.0	0.19800511508951407	19.800511508951406
472.0-474.0 kDa	472.0	474.0	1	0	0	0				Cdep	0.05	routine	473.0	1.1564859206695708	0.20974770237373042	0.7976470588235294	0.0	0.0	0.0	0.19941176470588234	19.941176470588236
474.0-476.0 kDa	474.0	476.0	1	0	0	0				Obsc	0.05	routine	475.0	1.8074277722505738	0.8539379958912274	0.8220971867007673	0.0	0.0	0.0	0.20552429667519181	20.55242966751918
480.0-482.0 kDa	480.0	482.0	1	0	0	0				btv	0.05	routine	481.0	1.0	-0.0	0.7589769820971867	0.0	0.0	0.0	0.18974424552429667	18.974424552429667
494.0-496.0 kDa	494.0	496.0	1	0	0	0				Apoltp	0.05	routine	495.0	1.9639495782153966	0.9737578908581126	0.8287468030690537	0.0	0.0	0.0	0.20718670076726342	20.71867007672634
496.0-498.0 kDa	496.0	498.0	2	0	0	0				Svil, kst	0.1	routine	497.0	3.02731135570307	1.5980370624229614	0.858312020460358	0.0	0.0	0.0	0.2145780051150895	21.45780051150895
