mw_kda	window_candidate_count	gaussian_weighted_candidate_mass	identity_entropy_nats	identity_entropy_bits	effective_candidate_number	mw_discriminability	ambiguity_percentile	auditability_percentile	marker_gaussian_mass	signaling_gaussian_mass	family_membership_gaussian_mass	family_protein_gaussian_mass	marker_context_percentile	signaling_context_percentile	family_context_percentile	contextual_audit_burden_index	contextual_auditability_index	contextual_audit_burden_score_0_100	contextual_auditability_score_0_100	contextual_priority
5.0	106	56.930027496544575	4.81118663398023	6.941075097634543	122.87734146845642	0.008138196904729647	0.9674666324435318	0.032533367556468185	0.0	0.0	4.575581653068617	4.575581653068617	0.0	0.0	0.6436781609195402	0.402786198340768	0.597213801659232	40.2786198340768	59.7213801659232	high
5.25	124	67.79191458359301	4.926642700656014	7.107642992468242	137.9157098914328	0.007250805588335075	0.9694558521560575	0.03054414784394255	0.0	0.0	5.768095240597999	5.768095240597999	0.0	0.0	0.6621966794380587	0.40791313289852904	0.592086867101471	40.7913132898529	59.2086867101471	high
5.5	138	80.42356913290256	5.029027558778054	7.255353119543029	152.78436661637443	0.006545172272179493	0.970803388090349	0.02919661190965095	0.0	0.0	6.9268043047052155	6.9268043047052155	0.0	0.0	0.70242656449553	0.4183074881464698	0.5816925118535302	41.83074881464698	58.16925118535302	high
5.75	161	94.48172706129307	5.124315447006611	7.392824483347149	168.05905693505485	0.0059502892509175655	0.9722150924024641	0.027784907597535935	0.0	0.0	7.950843223088188	7.950843223088188	0.0	0.0	0.7279693486590039	0.425046110265367	0.574953889734633	42.5046110265367	57.4953889734633	high
6.0	176	109.45010223262011	5.216173444391511	7.525347560640336	184.2278753580544	0.005428060211064472	0.9731134496919918	0.02688655030800824	0.0	0.0	8.766947544520217	8.766947544520217	0.0	0.0	0.7420178799489144	0.4287828324102265	0.5712171675897735	42.87828324102265	57.12171675897735	high
6.25	191	124.7134555210024	5.305626718155866	7.654401355091453	201.4672260246119	0.004963586483678674	0.9740118069815195	0.025988193018480543	0.0	0.0	9.35093442542248	9.35093442542248	0.0	0.0	0.7471264367816092	0.43028456094078216	0.5697154390592178	43.028456094078216	56.971543905921784	high
6.5	213	139.68328397696683	5.393485991246904	7.781155492676004	219.96886008085866	0.004546098023294791	0.9746534907597536	0.025346509240246395	0.0	0.0005438536808816001	9.743976302380666	9.743976302380666	0.0	0.010816125860373648	0.7509578544061303	0.4341068677565644	0.5658931322434356	43.41068677565644	56.58931322434356	high
6.75	233	153.87447207089164	5.479280901765014	7.9049313846139935	239.6742960280921	0.004172328933774319	0.9762577002053389	0.023742299794661137	0.0	0.0013895870028301093	10.038318319477124	10.038318319477124	0.0	0.032448377581120944	0.7547892720306514	0.4408738374542778	0.5591261625457222	44.08738374542778	55.91261625457222	high
7.0	251	167.00033656672213	5.562933732603683	8.025616908821265	260.5862062631805	0.0038375016634228307	0.9774127310061602	0.022587268993839782	0.0	0.003335385292660104	10.356562702076996	10.356562702076996	0.0	0.05408062930186824	0.7586206896551724	0.4475285124908002	0.5524714875091998	44.752851249080024	55.24714875091998	high
7.25	268	179.01179938269834	5.644644008972917	8.143499919328825	282.772873697068	0.00353640710626045	0.9783110882956879	0.021688911704312086	0.0	0.007520779749862021	10.818739611085809	10.818332152727782	0.0	0.07571288102261553	0.7630906768837803	0.4542786615505209	0.5457213384494791	45.42786615505209	54.57213384494791	high
