family	mw_kda	gaussian_family_mass	family_member_count
Actin family	35.25	15.981967221057712	1073
Actin family	35.5	16.132690794289395	1073
Actin family	35.75	16.60106783540696	1073
Actin family	36.0	17.26710091291805	1073
Actin family	36.25	18.029646612835826	1073
Actin family	36.5	18.814376249989422	1073
Actin family	36.75	19.582917558611015	1073
Actin family	37.0	20.33935391675944	1073
Actin family	37.25	21.109156064259494	1073
Actin family	37.5	21.920621176587574	1073
Actin family	37.75	22.80455107984425	1073
Actin family	38.0	23.767710874463518	1073
Actin family	38.25	24.802150247970168	1073
Actin family	38.5	25.883510693283164	1073
Actin family	38.75	26.986196348122817	1073
Actin family	39.0	28.102626483296312	1073
Actin family	39.25	29.257859984855568	1073
Actin family	39.5	30.512657625866677	1073
Actin family	39.75	31.96803448825502	1073
Actin family	40.0	33.75014007596728	1073
Actin family	40.25	35.98619812632156	1073
Actin family	40.5	38.767388562081855	1073
Actin family	40.75	42.10662640210137	1073
Actin family	41.0	45.90263240220094	1073
Actin family	41.25	49.9201546058588	1073
Actin family	41.5	53.809482775750645	1073
Actin family	41.75	57.15245178210341	1073
Actin family	42.0	59.55501184459775	1073
Actin family	42.25	60.73331329398127	1073
Actin family	42.5	60.597278705275265	1073
Actin family	42.75	59.26811162766628	1073
Actin family	43.0	57.063125777486576	1073
Actin family	43.25	54.41008756848065	1073
Actin family	43.5	51.74856025043466	1073
Actin family	43.75	49.42423688176737	1073
Actin family	44.0	47.629414390671315	1073
Actin family	44.25	46.37438366167658	1073
Actin family	44.5	45.52642490111555	1073
Actin family	44.75	44.864481485387735	1073
Actin family	45.0	44.155777086918235	1073
Actin family	45.25	43.2182449521352	1073
Actin family	45.5	41.95769804962302	1073
Actin family	45.75	40.36319142993369	1073
Actin family	46.0	38.4919360625958	1073
Actin family	46.25	36.434398274101	1073
Actin family	46.5	34.27762985736022	1073
Actin family	46.75	32.09843151139685	1073
Actin family	47.0	29.946771524837885	1073
Actin family	47.25	27.865990011068504	1073
Actin family	47.5	25.903142703451877	1073
Actin family	47.75	24.116149217740116	1073
Actin family	48.0	22.568339855099133	1073
Actin family	48.25	21.312998778179374	1073
Actin family	48.5	20.375087314568315	1073
Actin family	48.75	19.73752978627276	1073
Actin family	49.0	19.346377164607496	1073
Actin family	49.25	19.12814756440544	1073
Actin family	49.5	19.014363835793226	1073
Actin family	49.75	18.967709019368197	1073
Actin family	50.0	18.986652282616383	1073
Actin family	50.25	19.102095120273177	1073
Actin family	50.5	19.348009408471015	1073
Actin family	50.75	19.741798080066783	1073
Actin family	51.0	20.254891432587055	1073
Actin family	51.25	20.80765106988743	1073
Actin family	51.5	21.288311736637688	1073
Actin family	51.75	21.576202293037312	1073
Actin family	52.0	21.572890810060407	1073
Actin family	52.25	21.23103011501713	1073
Actin family	52.5	20.561593105501387	1073
Actin family	52.75	19.631422714770828	1073
Actin family	53.0	18.541578106629732	1073
Actin family	53.25	17.401557757043978	1073
Actin family	53.5	16.306396339974658	1073
Actin family	53.75	15.32350051587951	1073
Actin family	54.0	14.48317529196473	1073
Actin family	54.25	13.77964530721998	1073
Actin family	54.5	13.180169369030317	1073
Actin family	54.75	12.634880757753379	1073
Actin family	55.0	12.092628694255655	1073
Actin family	55.25	11.515916117019758	1073
Actin family	55.5	10.899065528285755	1073
Actin family	55.75	10.273705854473548	1073
Actin family	56.0	9.714877062652716	1073
Actin family	56.25	9.323028091703662	1073
Actin family	56.5	9.202711220921758	1073
Actin family	56.75	9.429162084782229	1073
Actin family	57.0	10.016141807505768	1073
Actin family	57.25	10.903578613949023	1073
Actin family	57.5	11.963862884611057	1073
Actin family	57.75	13.024656370926897	1073
Actin family	58.0	13.909874109586799	1073
Actin family	58.25	14.4787345382263	1073
Actin family	58.5	14.650735811473842	1073
Actin family	58.75	14.412390385713838	1073
Actin family	59.0	13.809403669316357	1073
Actin family	59.25	12.930278208430058	1073
Actin family	59.5	11.878156087405856	1073
Actin family	59.75	10.764694018038831	1073
Actin family	60.0	9.687993483728906	1073
Actin family	60.25	8.731135049044866	1073
Actin family	60.5	7.954910532707794	1073
Actin family	60.75	7.400712346488822	1073
Actin family	61.0	7.090837627807548	1073
Actin family	61.25	7.036103244208409	1073
Actin family	61.5	7.237233717197727	1073
Actin family	61.75	7.6875108263914145	1073
Actin family	62.0	8.366964952274298	1073
Actin family	62.25	9.237743222442226	1073
Actin family	62.5	10.245816470749006	1073
Actin family	62.75	11.31563603759768	1073
Actin family	63.0	12.369267247085878	1073
Actin family	63.25	13.332777446049128	1073
Actin family	63.5	14.148180842917549	1073
