mw_kda	window_candidate_count	gaussian_weighted_candidate_mass	identity_entropy_nats	identity_entropy_bits	effective_candidate_number	mw_discriminability	ambiguity_percentile	auditability_percentile	marker_gaussian_mass	signaling_gaussian_mass	family_membership_gaussian_mass	family_protein_gaussian_mass	marker_context_percentile	signaling_context_percentile	family_context_percentile	contextual_audit_burden_index	contextual_auditability_index	contextual_audit_burden_score_0_100	contextual_auditability_score_0_100	contextual_priority
400.5	2	1.5104806048404813	0.714361983800742	1.0306064914289326	2.042882874010588	0.48950432387579806	0.48045178105994785	0.5195482189400522	0.0	0.0	1.5018543843255108	1.5018543843255108	0.0	0.0	0.490234375	0.24267153901498695	0.757328460985013	24.267153901498695	75.73284609850131	routine
400.75	2	1.450199021745334	0.7087553572016753	1.0225178390383427	2.0314612408856254	0.49225649984050157	0.4795829713292789	0.520417028670721	0.0	0.0	1.4311723711608335	1.4311723711608335	0.0	0.0	0.484375	0.24098949283231974	0.7590105071676803	24.098949283231974	75.90105071676803	routine
401.0	2	1.3609549901950506	0.7210130405336554	1.0402019379941778	2.056515489298219	0.4862594058755413	0.4818997972777295	0.5181002027222705	0.0	0.0	1.321515078946571	1.321515078946571	0.0	0.0	0.4752604166666667	0.23929005348609905	0.7607099465139009	23.929005348609905	76.0709946513901	routine
401.25	2	1.2575998459049085	0.7823140218176439	1.128640559694215	2.1865260849842865	0.45734647616023594	0.4926151172893136	0.5073848827106864	0.0	0.0	1.1807676831486789	1.1807676831486789	0.0	0.0	0.462890625	0.2388764355723284	0.7611235644276716	23.887643557232842	76.11235644276717	routine
401.5	1	1.1632041406276603	0.9170485512349982	1.3230213971211404	2.5018952664462084	0.3996969870846911	0.511439328120475	0.488560671879525	0.0	0.0	1.0225393688379085	1.0225393688379085	0.0	0.0	0.443359375	0.23869967578011875	0.7613003242198813	23.869967578011874	76.13003242198812	routine
401.75	2	1.108126647050457	1.118234523644994	1.613271401813465	3.0594480492882874	0.326856342676787	0.5424268751810021	0.4575731248189979	0.0	0.0	0.8656207879035441	0.8656207879035441	0.0	0.0	0.375	0.22935671879525052	0.7706432812047495	22.935671879525053	77.06432812047494	routine
402.0	3	1.1238003400320073	1.314930597832939	1.8970438526067412	3.724492488431301	0.26849295658565947	0.5696495800752969	0.43035041992470313	0.0	0.0	0.7312031122110214	0.7312031122110214	0.0	0.0	0.3365885416666667	0.22655953043549087	0.7734404695645092	22.655953043549086	77.34404695645092	routine
402.25	4	1.2363016389882573	1.4226109747226128	2.052393798346528	4.14793647119241	0.24108373089728863	0.5881841876629018	0.4118158123370982	0.0	0.0	0.6385639698683533	0.6385639698683533	0.0	0.0	0.3157552083333333	0.2259848489990588	0.7740151510009412	22.59848489990588	77.40151510009412	routine
402.5	4	1.45674119396994	1.4224014802776173	2.052091561749639	4.147067592559303	0.24113424189039187	0.5876049811757892	0.4123950188242108	0.0	0.0	0.6005159874200352	0.6005159874200352	0.0	0.0	0.3033854166666667	0.22274759946061395	0.777252400539386	22.274759946061394	77.7252400539386	routine
402.75	4	1.7745891438183767	1.3660123314490193	1.9707392163746713	3.919689068706925	0.2551222769131257	0.5780480741384304	0.4219519258615696	0.0	0.0	0.6199279729947058	0.6199279729947058	0.0	0.0	0.3092447916666667	0.22182321645127429	0.7781767835487257	22.182321645127427	77.81767835487257	routine
