mw_bin_label	bin_start_kda	bin_end_kda	protein_count	marker_count	signaling_prefix_count	family_count	families	marker_genes	signaling_genes	examples_audit_families	audit_burden_score	audit_priority	bin_center_kda	gaussian_effective_candidate_number	gaussian_identity_entropy_bits	gaussian_ambiguity_percentile	gaussian_marker_gaussian_mass	gaussian_signaling_gaussian_mass	gaussian_family_membership_gaussian_mass	gaussian_contextual_audit_burden_index	gaussian_contextual_audit_burden_score_0_100
388.0-390.0 kDa	388.0	390.0	2	0	1	1	NF-kB/Rel		RELN	SVEP1, RELN [NF-kB/Rel]	2.35	routine	389.0	2.9173139709217124	1.5446406621757924	0.5337387778743122	0.0	0.99986939726557	0.99986939726557	0.3360707667025238	33.607076670252376
392.0-394.0 kDa	392.0	394.0	1	0	0	0				WDFY3	0.05	routine	393.0	3.1837286138351075	1.6707173634691879	0.5476397335650159	0.0	0.00035781978532885023	0.00035781978532885023	0.1375692181376128	13.75692181376128
394.0-396.0 kDa	394.0	396.0	4	0	0	0				UTRN, ASPM, CSMD2, ZFHX4	0.2	routine	395.0	5.945516386205699	2.5718021178708432	0.6229365768896612	0.0	0.0	0.0	0.1557341442224153	15.57341442224153
396.0-398.0 kDa	396.0	398.0	2	0	0	0				CUBN, ZNF469	0.1	routine	397.0	4.746158999204857	2.2467604325002557	0.6020851433536055	0.0	0.0	0.04681236593517632	0.18404993167173472	18.404993167173473
398.0-400.0 kDa	398.0	400.0	1	0	0	1	Lamin family			LAMA5 [Lamin family]	0.8	routine	399.0	1.8646878385514198	0.8989341337149018	0.4587315377932233	0.0	0.0	1.0436215953092376	0.22682481153163914	22.682481153163913
400.0-402.0 kDa	400.0	402.0	1	0	0	1	Actin family			SPEN [Actin family]	0.8	routine	401.0	2.056515489298219	1.0402019379941778	0.4818997972777295	0.0	0.0	1.321515078946571	0.23929005348609905	23.929005348609905
402.0-404.0 kDa	402.0	404.0	2	0	0	0				ZFHX3, USP34	0.1	routine	403.0	3.6979752319776233	1.8867355619993509	0.5687807703446278	0.0	0.0	0.6882773345552471	0.2239009217528236	22.390092175282362
404.0-406.0 kDa	404.0	406.0	2	0	0	1	Actin family			XIRP2 [Actin family], CSMD3	0.85	routine	405.0	3.906420460302628	1.9658472393802102	0.5766000579206487	0.0	0.0	0.647180195800893	0.22373985823016218	22.37398582301622
410.0-412.0 kDa	410.0	412.0	1	0	0	0				SMG1	0.05	routine	411.0	1.0122749279193286	0.01760117074248204	0.3634520706631914	0.0	0.0	0.0	0.09086301766579785	9.086301766579785
414.0-416.0 kDa	414.0	416.0	1	0	0	0				BSN	0.05	routine	415.0	1.0414848319524814	0.0586418283115565	0.37300897770055025	0.0	0.0	0.0	0.09325224442513756	9.325224442513756
