mw_bin_label	bin_start_kda	bin_end_kda	protein_count	protein_density_per_kda	mean_effective_candidates	median_effective_candidates	mean_identity_entropy_nats	mean_discriminability	ambiguity_percentile	auditability_percentile	mean_mw_kda	median_window_count	mean_window_count	median_gaussian_ambiguity	mean_gaussian_ambiguity	median_identity_entropy_nats	median_discriminability	median_nearest_neighbor_gap_kda
66.0-68.0 kDa	66.0	68.0	753	376.5	1528.5815752100568	1525.3023013460836	7.33195207581692	0.000654388803475894	0.9394618834080718	0.060538116591928204	67.00864795556431	1482.0	1480.4169986719787	930.3100685627962	929.5719311442214	7.329947899787339	0.0006556077435387707	0.000998199999969529
68.0-70.0 kDa	68.0	70.0	686	343.0	1458.4327342237054	1458.0892993676864	7.2850315742474345	0.0006857856160032142	0.9372197309417041	0.06278026905829592	69.0168485763556	1415.0	1408.9460641399417	873.9672135006174	877.0823049029444	7.28488214847383	0.0006858290644992278	0.0010874999999117563
70.0-72.0 kDa	70.0	72.0	690	345.0	1382.3701129579476	1384.8740144486965	7.23135026888083	0.0007236915623741144	0.9327354260089686	0.06726457399103136	71.00393073101445	1358.0	1346.0057971014494	854.6709092954998	849.5900691397875	7.23336444823511	0.0007220873476363129	0.0009416500001648842
72.0-74.0 kDa	72.0	74.0	598	299.0	1290.1039840259946	1290.5137754997934	7.162309504469717	0.000775392785215681	0.9304932735426009	0.06950672645739908	72.97319025508358	1238.0	1242.9397993311036	765.9431282912324	769.8234883455527	7.162795693151016	0.0007748851813714721	0.0012392000000360781
74.0-76.0 kDa	74.0	76.0	606	303.0	1210.5808916615915	1205.5470404954046	7.098759310505041	0.0008262083673665115	0.9282511210762332	0.0717488789237668	75.01926696679868	1166.0	1171.881188118812	741.8463332718336	740.1429450889927	7.094688714272575	0.0008294989533479558	0.0012919499997607886
76.0-78.0 kDa	76.0	78.0	544	272.0	1176.864790732705	1178.4596691235151	7.070564911836701	0.0008497906927368121	0.9260089686098655	0.07399103139013452	76.9870018235662	1140.0	1139.6838235294117	701.4268701149688	705.5772966524344	7.071963499401312	0.0008485653150089758	0.0012765000000172222
78.0-80.0 kDa	78.0	80.0	571	285.5	1145.765268620753	1145.265121493971	7.043822961809229	0.0008727879937095483	0.9237668161434978	0.07623318385650224	78.9943942500526	1105.0	1107.3169877408056	696.6312402849253	696.1166257714705	7.043391436341741	0.0008731602676378757	0.0013095999999279684
80.0-82.0 kDa	80.0	82.0	561	280.5	1122.6691319228498	1117.8139200753837	7.023371254561119	0.0008908997882292573	0.92152466367713	0.07847533632286996	81.04342968944748	1089.0	1087.4527629233512	688.7089800234476	686.0941919281503	7.019130199858241	0.0008946032806001928	0.001211600000033286
82.0-84.0 kDa	82.0	84.0	503	251.5	1089.1581830528796	1091.1691488910672	6.993051142815631	0.0009183411894682469	0.9192825112107623	0.08071748878923768	83.02975739093449	1062.0	1054.882703777336	651.985509863279	654.9349748420129	6.995005014045702	0.0009164481978035024	0.0012802000001528313
84.0-86.0 kDa	84.0	86.0	508	254.0	1037.661881964309	1041.760779524996	6.944603431942397	0.0009639405459195719	0.9170403587443946	0.0829596412556054	84.97632027822846	1016.0	1008.0787401574803	636.8911189012446	634.5901701957252	6.94866761676693	0.0009599132753419139	0.0015283000000110292
86.0-88.0 kDa	86.0	88.0	461	230.5	963.486752434144	965.6094076732631	6.870265434725603	0.0010385071130021135	0.9125560538116592	0.08744394618834084	86.95596389106305	930.0	932.8438177874186	582.7130189008876	582.242297705522	6.872759412562355	0.001035615427991329	0.0014404000001633221
88.0-90.0 kDa	88.0	90.0	429	214.5	897.0470903635817	895.4672085457562	6.799034055634288	0.0011149341308604986	0.9103139013452914	0.08968609865470856	88.9668687991144	863.0	864.4009324009324	535.9569651538523	537.9714543662005	6.797345602790953	0.001116735476694904	0.0016499999999126658
90.0-92.0 kDa	90.0	92.0	419	209.5	869.6964255075421	869.6342918278119	6.768130319076315	0.0011498584497445395	0.9080717488789237	0.09192825112107628	90.97720605064458	842.0	841.3293556085919	529.9362403515531	528.9198240466983	6.768072769054122	0.0011499086563136595	0.0018261999998685496
92.0-94.0 kDa	92.0	94.0	418	209.0	855.0861565094401	859.5893172101132	6.751164974414302	0.0011695602174206876	0.905829596412556	0.094170403587444	92.97111556971313	830.0	829.9593301435407	516.0542244320184	516.9692104573986	6.7564547369081325	0.001163346240218069	0.0016894500000717017
94.0-96.0 kDa	94.0	96.0	405	202.5	828.1744427393481	827.4749569292958	6.71921992910268	0.0012074844394363252	0.9035874439461884	0.0964125560538116	94.97656427283975	804.0	801.4172839506173	502.2018622477375	501.73065954084757	6.718378843263716	0.0012084957878494996	0.0016054999998544872
96.0-98.0 kDa	96.0	98.0	400	200.0	806.4638854596052	804.1394619919906	6.692550836870875	0.0012402493531108929	0.9013452914798207	0.09865470852017932	97.03552566400025	779.0	784.48	492.4540874192391	492.07320771347156	6.68977271231094	0.0012435653904510678	0.0016022499998911144
98.0-100.0 kDa	98.0	100.0	374	187.0	763.3228364981837	764.6113852336825	6.6373299838165005	0.001310983337142303	0.899103139013453	0.10089686098654704	99.00330841021419	747.0	741.6390374331551	465.3212834344464	465.240520905415	6.639367701362303	0.0013078539500967477	0.0019290000002030183
100.0-102.0 kDa	100.0	102.0	329	164.5	705.7888035690992	707.7000618269609	6.559018513740511	0.0014176991398484524	0.8968609865470852	0.10313901345291476	101.02360505538027	682.0	680.9635258358662	418.27111911942956	421.77603744509435	6.56202036244497	0.0014130279958128773	0.0020144999999160973
102.0-104.0 kDa	102.0	104.0	329	164.5	666.7585491114365	667.8591935992717	6.502390504724863	0.001499905838350141	0.8946188340807175	0.10538116591928248	102.99562317878453	644.0	645.7993920972644	406.0008428387117	405.3131298513942	6.504077363292685	0.001497321605488026	0.002286999999896011
104.0-106.0 kDa	104.0	106.0	304	152.0	633.4944364905647	632.9645916255365	6.451065922947438	0.0015791312435615846	0.8901345291479821	0.10986547085201792	105.02053127572405	615.0	613.625	384.29238324483737	384.3076570534381	6.450414477983712	0.0015798672210444765	0.0022830499999315634
106.0-108.0 kDa	106.0	108.0	275	137.5	595.4205881000988	593.7360310917654	6.389214318207835	0.0016796650238810322	0.8878923766816144	0.11210762331838564	106.93774352363673	575.0	574.5672727272728	359.7718974605284	358.68863711658054	6.386434828489807	0.0016842501509655627	0.0027578000002392855
108.0-110.0 kDa	108.0	110.0	286	143.0	568.2789272371424	564.9701580261672	6.342519469910709	0.0017600249353275058	0.8834080717488789	0.11659192825112108	108.99624983174866	542.0	546.972027972028	344.85090602150933	344.5063112718388	6.336772912043568	0.0017700049921292016	0.002466450000135012
110.0-112.0 kDa	110.0	112.0	277	138.5	571.8756774004831	572.1141143622339	6.348911512105802	0.0017486671704689254	0.8856502242152466	0.11434977578475336	111.04258287458525	556.0	556.7292418772563	342.62787201709136	343.2172381003284	6.349338472115469	0.0017479030404882658	0.0025573000000349566
112.0-114.0 kDa	112.0	114.0	277	138.5	559.4234054416378	558.142078127627	6.3268758220241645	0.0017876647835113524	0.8811659192825112	0.1188340807174888	113.01095929480189	544.0	543.5740072202166	346.96697052643333	344.7134949474029	6.32461355027147	0.0017916585027143144	0.00240749999996126
114.0-116.0 kDa	114.0	116.0	249	124.5	540.5958633122152	541.6528796550801	6.292411452497619	0.0018507768281352595	0.8789237668161435	0.12107623318385652	115.02110433542215	527.0	522.6586345381526	323.0966100273293	323.81171810824253	6.294625352827329	0.0018462008374012363	0.0021462999999215526
116.0-118.0 kDa	116.0	118.0	260	130.0	496.86255379934073	499.9686142616878	6.207751450108666	0.002014900637167289	0.8766816143497758	0.12331838565022424	116.96721536538507	489.0	486.2692307692308	310.16841355418876	307.4275379856605	6.214545309660675	0.002000125612096827	0.003101050000012151
118.0-120.0 kDa	118.0	120.0	191	95.5	454.3903738333056	454.766604531557	6.118862372656055	0.002201166724294913	0.874439461883408	0.12556053811659196	118.96897429518376	432.0	432.9371727748691	259.8855193003965	262.4580212016929	6.119784330269962	0.0021989301545791242	0.003365000000087548
120.0-122.0 kDa	120.0	122.0	233	116.5	436.7650074242417	434.80092100200864	6.079294567835781	0.002290020178962977	0.8699551569506726	0.1300448430493274	121.00250096755417	422.0	421.43776824034336	272.36538730651716	271.1892296298821	6.074888273464702	0.002299903131979291	0.0023435999997616364
122.0-124.0 kDa	122.0	124.0	203	101.5	443.72092685689773	445.0100910307529	6.095033030762399	0.0022544040930930613	0.8721973094170403	0.12780269058295968	123.05112584699565	437.0	431.48275862068965	267.0879183372523	267.2862292142261	6.098096958382735	0.00224714005402384	0.0028457999999744743
124.0-126.0 kDa	124.0	126.0	209	104.5	416.9743311274845	417.6457402068102	6.032867442682056	0.0023989850190393814	0.8677130044843049	0.13228699551569512	124.92479334076612	408.0	406.8133971291866	257.9568965414162	255.74697851937145	6.034633561716907	0.0023943737568227538	0.0030263999999249336
126.0-128.0 kDa	126.0	128.0	180	90.0	386.26214457284345	384.0485018794727	5.95641061698151	0.002589460226670005	0.8654708520179372	0.13452914798206284	127.00267454000061	367.0	368.9888888888889	227.30747173559263	228.0618465385502	5.950768843495412	0.002603837825936739	0.003252949999904331
128.0-130.0 kDa	128.0	130.0	185	92.5	380.3899065699802	379.58576742879285	5.9411795991334575	0.0026289718390360432	0.8609865470852018	0.13901345291479816	128.99996158810873	368.0	368.427027027027	232.01051554221863	231.78837570025664	5.939080572431165	0.002634450724466617	0.004446399999920914
130.0-132.0 kDa	130.0	132.0	184	92.0	382.62998008426456	382.24290811866433	5.9470663127005485	0.002613501945937224	0.8632286995515696	0.13677130044843044	130.98157866260934	372.0	370.9076086956522	230.64306924803992	230.7503923095064	5.946056291033525	0.0026161374874007675	0.002792000000241046
132.0-134.0 kDa	132.0	134.0	193	96.5	372.89497274089064	374.25709086401724	5.92114878970006	0.002682515676372669	0.8587443946188341	0.14125560538116588	133.0211958831095	361.0	364.1139896373057	229.67764853781378	228.31728528182532	5.92494296998469	0.0026719600627776495	0.004245599999421756
134.0-136.0 kDa	134.0	136.0	162	81.0	347.19412539686033	346.71271567536064	5.849613544348898	0.0028817900251865	0.8565022421524664	0.1434977578475336	135.00187753061795	334.0	335.24074074074076	207.9231036183226	208.37814837425685	5.848496499927901	0.0028842324252387084	0.004323399999904609
136.0-138.0 kDa	136.0	138.0	154	77.0	331.6184261373536	331.445316562564	5.803952538451507	0.0030157096551266917	0.852017937219731	0.14798206278026904	137.02950843324746	320.0	319.3961038961039	196.81456327912477	197.75247591447265	5.8034628377929955	0.003017088947476802	0.003948949999895035
138.0-140.0 kDa	138.0	140.0	166	83.0	332.1932126278116	331.9468951107219	5.805693685425452	0.0030104353314484105	0.8542600896860987	0.14573991031390132	138.98822165771156	326.0	324.8433734939759	203.08723613729367	202.76741684536935	5.804974999953388	0.003012530070609417	0.00482009999991817
140.0-142.0 kDa	140.0	142.0	152	76.0	310.85195782744347	310.8570716542265	5.738905951656859	0.0032196140713529383	0.8475336322869955	0.15246636771300448	140.9563273017113	305.0	302.7631578947368	192.15465961763687	190.94995886025004	5.739333217058686	0.0032169125839573674	0.004328649999877143
142.0-144.0 kDa	142.0	144.0	128	64.0	274.28086138969013	271.9136718228626	5.613630322962257	0.0036496897619312622	0.8452914798206278	0.1547085201793722	142.94545145500078	263.0	262.6953125	160.97769807511145	162.07735911207993	5.605484591600766	0.003677638111849924	0.0043720000002736015
144.0-146.0 kDa	144.0	146.0	128	64.0	257.73303783367487	257.59707549983636	5.551880808038988	0.003880321053398641	0.8430493273542601	0.15695067264573992	145.05524086203204	250.0	249.8515625	154.60501718867283	154.95893196183334	5.551396641252944	0.0038820316501599573	0.006406549999979916
146.0-148.0 kDa	146.0	148.0	116	58.0	254.0834341324865	254.39969656134463	5.537650837016628	0.003935808727793765	0.8408071748878924	0.15919282511210764	146.93763760413879	248.0	248.0344827586207	154.95150439666622	154.36994217058788	5.538906638664873	0.003930822298900075	0.006740649999741777
148.0-150.0 kDa	148.0	150.0	120	60.0	235.05390366235855	232.77082614101985	5.459499074664373	0.00425701504330256	0.8385650224215246	0.16143497757847536	148.9227593150009	224.0	225.35	144.04125713865858	143.05886581153806	5.450054339717168	0.004296071456314521	0.00497735000031696
150.0-152.0 kDa	150.0	152.0	103	51.5	222.2651675125379	223.12161553895865	5.403617687501529	0.004501415527878874	0.8363228699551569	0.16367713004484308	151.01360481398143	217.0	215.16504854368932	131.61491667331717	131.74221011237537	5.407716983966015	0.0044818606999795264	0.004963900000177546
152.0-154.0 kDa	152.0	154.0	105	52.5	207.7738867182838	207.58654808670533	5.336389785437335	0.004813507454114736	0.8318385650224215	0.16816143497757852	152.91967425428663	202.0	202.67619047619047	129.48236875951346	127.58741163290775	5.335548351922094	0.004817267829812928	0.0062885999998059106
154.0-156.0 kDa	154.0	156.0	89	44.5	189.64947592005288	188.97869249900543	5.2447632999579366	0.005277232809496587	0.827354260089686	0.17264573991031396	154.99594736651778	182.0	182.31460674157304	113.01735031288592	113.01021931005593	5.241634270603725	0.0052916018561471575	0.0074822999999639705
156.0-158.0 kDa	156.0	158.0	87	43.5	176.4356713727996	175.7889801203612	5.172783394339518	0.005669744618933055	0.8228699551569507	0.17713004484304928	156.96315964206988	169.0	170.93103448275863	106.61997127956886	106.34019790172626	5.16928429910182	0.005688638726473688	0.007793599998962009
158.0-160.0 kDa	158.0	160.0	76	38.0	187.10329722913764	186.30551984813167	5.230318713373168	0.0053589823225495894	0.8251121076233184	0.17488789237668156	158.97231708131676	174.0	177.30263157894737	102.48791864484184	105.4076567496107	5.227384893479481	0.005367559833119719	0.006661299999549897
160.0-162.0 kDa	160.0	162.0	127	63.5	210.1067932005639	211.00543293392334	5.347566540381118	0.004759956697634978	0.8340807174887892	0.1659192825112108	161.0626192500797	211.0	209.44094488188978	139.60447815329707	137.027919834857	5.351883881646586	0.004739214465217829	0.0055636999992145775
162.0-164.0 kDa	162.0	164.0	79	39.5	201.75702124615006	204.10409273396482	5.306507876830993	0.004962044792472754	0.8295964125560538	0.17040358744394624	162.86082026227947	199.0	195.9240506329114	119.24266799018724	118.35018295214742	5.318630122206443	0.004899460792799628	0.008433099999507476
164.0-166.0 kDa	164.0	166.0	86	43.0	164.58802607207713	163.6340116444315	5.103108925543622	0.00607982650892041	0.820627802690583	0.179372197309417	164.92345475325683	155.0	155.95348837209303	100.295318052054	99.33409216826652	5.097632294772937	0.006111198984867493	0.009507949999857601
166.0-168.0 kDa	166.0	168.0	78	39.0	155.57305414435783	153.36066651680943	5.046485537561388	0.00643588378661077	0.8183856502242153	0.18161434977578472	167.0645724158984	145.5	150.05128205128204	95.19089171448631	95.05283015449638	5.032791810481731	0.006520585045641124	0.007586250000144901
168.0-170.0 kDa	168.0	170.0	70	35.0	151.76774980096476	152.727639045577	5.022019370750295	0.00659341468705799	0.8161434977578476	0.18385650224215244	169.02782790142956	148.0	147.38571428571427	89.31195157639661	89.64289951558249	5.028656155420049	0.006547603902126803	0.009753249999363334
170.0-172.0 kDa	170.0	172.0	68	34.0	141.13848079939305	141.20421308498823	4.949716743616562	0.007085592143713217	0.8139013452914798	0.18609865470852016	170.90673049029516	137.0	137.05882352941177	87.63416772021509	86.83804511694224	4.950207159221707	0.007081941709540058	0.008214900000552916
172.0-174.0 kDa	172.0	174.0	64	32.0	123.06145257901622	122.52506496442419	4.811345232669025	0.008147611491923019	0.8094170403587444	0.1905829596412556	172.9445851940635	119.0	118.21875	75.97737717286255	74.83139632575616	4.808303728066422	0.008161789479226899	0.010813200000114875
174.0-176.0 kDa	174.0	176.0	44	22.0	109.55453470811666	109.27810571811875	4.696283661382476	0.009130400121826627	0.8004484304932735	0.19955156950672648	174.94995950954646	104.0	104.43181818181819	61.417386276215666	61.87322072856889	4.693895874408367	0.00915096731909003	0.022263749999979154
176.0-178.0 kDa	176.0	178.0	59	29.5	104.10154557137422	103.91838739245081	4.64531129830096	0.009607070135818348	0.7892376681614349	0.21076233183856508	176.99469650542486	102.0	100.7457627118644	64.50039470847638	64.46569085191362	4.64360585446337	0.009622936085636807	0.012182599999590593
178.0-180.0 kDa	178.0	180.0	46	23.0	108.64479659585943	108.24171092576589	4.688006922532575	0.009205720338056082	0.7982062780269058	0.2017937219730942	179.10440300391411	105.0	105.28260869565217	62.42418119724931	63.179033668557175	4.684366400575175	0.00923858992370432	0.013041349999696195
180.0-182.0 kDa	180.0	182.0	58	29.0	110.96876763548529	110.84128051607688	4.709072417969401	0.009014720326242374	0.8026905829596412	0.19730941704035876	180.97530649724243	110.0	109.96551724137932	68.95236677303288	68.76495463866428	4.708099246269827	0.00902190996285545	0.011246349999552763
182.0-184.0 kDa	182.0	184.0	48	24.0	108.002711966458	107.97756594568148	4.682130008994521	0.009259513800248252	0.7959641255605381	0.20403587443946192	182.8671298320845	102.5	102.60416666666667	63.529529126867146	63.6748933739394	4.681923482802674	0.009261183017786261	0.019863700000001927
184.0-186.0 kDa	184.0	186.0	55	27.5	105.4108829991298	105.43955782408888	4.657851580682667	0.009486957953649408	0.7937219730941704	0.20627802690582964	185.0115836145467	103.0	102.45454545454545	64.50807624492887	64.17355305256194	4.65813787711954	0.009484106540624534	0.01363770000014597
186.0-188.0 kDa	186.0	188.0	51	25.5	98.8631237697857	98.47430869449232	4.593487577174731	0.010120011417808472	0.7780269058295964	0.22197309417040356	186.9455999094129	95.0	95.82352941176471	61.34369395992213	59.93832151938859	4.589795688720547	0.010154932928774448	0.012168799999386692
188.0-190.0 kDa	188.0	190.0	39	19.5	91.01973984945812	90.1722193264419	4.510817346624766	0.010992275808419641	0.7713004484304933	0.22869955156950672	189.14372691589838	86.0	86.15384615384616	53.10303150990023	53.10627281469005	4.501721389900975	0.01108989007334726	0.030355099999837876
190.0-192.0 kDa	190.0	192.0	43	21.5	101.47145692859473	102.14279916502328	4.618017092590441	0.009889914866917288	0.7825112107623319	0.21748878923766812	190.91069446604777	100.0	97.95348837209302	58.3125864845843	59.219903781623785	4.626371826023377	0.00979021534728441	0.017693200000223896
192.0-194.0 kDa	192.0	194.0	67	33.5	114.0719526283816	114.66646646595403	4.736654600669469	0.008769474321623831	0.8071748878923767	0.19282511210762332	193.00858891432964	114.0	113.32835820895522	71.99332273438152	71.28808973669064	4.742027622767317	0.008720945458774672	0.01038469999897984
194.0-196.0 kDa	194.0	196.0	50	25.0	112.31808732704303	112.2093496740024	4.721286732937319	0.008904144304898685	0.804932735426009	0.19506726457399104	194.93873579000126	109.5	108.64	67.30551101554288	66.5982212568187	4.720366319893792	0.008911913340616927	0.011208100000089871
