mw_bin_label	bin_start_kda	bin_end_kda	protein_count	protein_density_per_kda	mean_effective_candidates	median_effective_candidates	mean_identity_entropy_nats	mean_discriminability	ambiguity_percentile	auditability_percentile	mean_mw_kda	median_window_count	mean_window_count	median_gaussian_ambiguity	mean_gaussian_ambiguity	median_identity_entropy_nats	median_discriminability	median_nearest_neighbor_gap_kda
20.0-22.0 kDa	20.0	22.0	149	74.5	307.9064261926524	307.41136469617834	5.72967887735522	0.0032484997532413384	0.9571428571428572	0.042857142857142816	20.989901688724842	296.0	298.0469798657718	185.0355684669663	185.4513430572458	5.7281868008055525	0.003252970172356259	0.005214899999977263
22.0-24.0 kDa	22.0	24.0	154	77.0	328.2311558267548	329.8473940872884	5.793494185832606	0.003048001767893516	0.9785714285714285	0.021428571428571463	22.965173272857154	320.0	318.90909090909093	196.70607762494058	197.62245127880956	5.798630055170655	0.0030317053227255347	0.006163949999994145
24.0-26.0 kDa	24.0	26.0	169	84.5	340.4432270535478	336.6889416893376	5.829950138540999	0.002939091019793366	0.9857142857142858	0.014285714285714235	24.91258728887575	323.0	329.10059171597635	207.55624025323763	207.24997641088234	5.819159482412168	0.0029701005176543593	0.0037920000000148946
26.0-28.0 kDa	26.0	28.0	186	93.0	326.9350099985246	322.8315751421932	5.78883689313862	0.003064328886678699	0.975	0.025000000000000022	27.050491710645172	315.0	319.14516129032256	209.54782859374527	208.2710354099939	5.777130743694688	0.0030975904641470852	0.0035797000000350465
28.0-30.0 kDa	28.0	30.0	114	57.0	298.786324744082	300.08161170081405	5.699193837686581	0.003350472786584381	0.9428571428571428	0.05714285714285716	28.98099454578948	288.0	283.5263157894737	163.3133442669848	168.9579966107416	5.704054476382583	0.0033324267851436275	0.005674449999990117
30.0-32.0 kDa	30.0	32.0	137	68.5	298.75988633283316	295.87849108334757	5.69859038008064	0.003354172163823846	0.9392857142857143	0.06071428571428572	30.967856850072998	283.0	286.05839416058393	175.9279445321815	177.79337391322963	5.6899488669478	0.0033797657826986306	0.006130299999981048
32.0-34.0 kDa	32.0	34.0	176	88.0	349.62039769471033	353.8781206882704	5.856012753106105	0.002865059395188794	0.9892857142857143	0.010714285714285676	32.937812949886364	348.0	343.7443181818182	214.98028615914075	214.11899567465696	5.868952136093318	0.0028258340749921554	0.003946200000001454
34.0-36.0 kDa	34.0	36.0	195	97.5	362.3361218921052	364.1352936783133	5.892529085865238	0.0027601080494465855	0.9928571428571429	0.0071428571428571175	34.94155475999999	357.0	355.56410256410254	227.9921947991607	224.92482401238053	5.897525484508069	0.002746232011455133	0.002745500000003176
36.0-38.0 kDa	36.0	38.0	149	74.5	336.460362477496	333.7686654950301	5.818320350644293	0.002973064112214385	0.9821428571428571	0.017857142857142905	36.952029933020114	321.0	321.5234899328859	197.89902575043243	199.15336335455285	5.810448134727496	0.002996087120751274	0.004885999999991952
38.0-40.0 kDa	38.0	40.0	165	82.5	316.75113963964293	313.8013063934475	5.757999647489124	0.003157786604201495	0.9678571428571429	0.03214285714285714	39.01548053515149	305.0	306.0969696969697	194.21382143011658	193.97982655565406	5.748760003430634	0.0031867298816984184	0.0037453000000340353
40.0-42.0 kDa	40.0	42.0	143	71.5	305.41145247952744	306.69611145963285	5.7214403747549625	0.0032757142218788333	0.9535714285714286	0.046428571428571375	41.00982847510486	300.0	296.42657342657344	182.48745832375337	183.14845339630395	5.7258573923950085	0.0032605565008332993	0.00573379999999446
42.0-44.0 kDa	42.0	44.0	133	66.5	287.23084880610827	286.8637697781969	5.660268816064411	0.0034816413197986365	0.9285714285714286	0.0714285714285714	42.94946177999996	276.0	276.2105263157895	172.56127143258175	172.08300010882937	5.659007433305887	0.0034859752445322743	0.006032099999977447
44.0-46.0 kDa	44.0	46.0	144	72.0	287.34446038298506	286.53532255032223	5.660643608118109	0.003480408218539539	0.9321428571428572	0.06785714285714284	45.015461868194386	279.0	277.56944444444446	173.55548945352405	173.3108108543948	5.657861818408275	0.0034899711182246676	0.003903050000054975
46.0-48.0 kDa	46.0	48.0	143	71.5	304.2698944657131	303.6821635662011	5.717559078954912	0.0032888916946926883	0.9464285714285714	0.0535714285714286	47.009501177202736	292.0	294.32167832167835	180.2936442843583	181.06538929573313	5.715981639889733	0.0032929164764133583	0.005265300000054651
48.0-50.0 kDa	48.0	50.0	163	81.5	314.60912295929637	313.53855583775453	5.751307434461319	0.00317869681352635	0.9642857142857143	0.0357142857142857	49.04042566527601	308.0	308.0368098159509	199.10184004212093	197.63083747417227	5.747922337639328	0.003189400414657347	0.003997099999949683
50.0-52.0 kDa	50.0	52.0	143	71.5	298.69021073566216	301.66464727849444	5.69867377750847	0.003352887220248085	0.9357142857142857	0.06428571428571428	50.98885978349642	303.0	290.26573426573424	179.09163885258346	178.94098012541957	5.709315960904973	0.003314939317621822	0.005516100000022561
52.0-54.0 kDa	52.0	54.0	122	61.0	268.69085291858926	269.8342454047496	5.593315715926117	0.003723581755715495	0.925	0.07499999999999996	52.98894406114746	262.0	260.172131147541	159.1790385955269	160.0419949518628	5.597807863466619	0.003705978834199005	0.003560250000003151
54.0-56.0 kDa	54.0	56.0	122	61.0	256.41926452448223	256.2967213562228	5.546797721862502	0.0038999887592192353	0.9214285714285714	0.07857142857142863	54.90278233819662	246.0	246.28688524590163	154.0943861193644	154.18790544188693	5.546335841026403	0.0039017276335382932	0.005960699999931762
56.0-58.0 kDa	56.0	58.0	133	66.5	250.34344677640206	249.66889539181864	5.522614681177227	0.003996261108138772	0.9178571428571428	0.08214285714285718	57.033680661202894	245.0	244.10526315789474	154.2918709079637	153.99752928868202	5.520135621612278	0.004005304699372531	0.0051466000000317536
58.0-60.0 kDa	58.0	60.0	113	56.5	236.3915579070176	237.572028892078	5.465178377859677	0.004232908395676905	0.9142857142857143	0.08571428571428574	59.00743590035387	228.0	230.32743362831857	139.51617993630174	140.93386967578124	5.470470857040342	0.004209249736442124	0.005545600000111506
60.0-62.0 kDa	60.0	62.0	102	51.0	227.06298251085113	227.0732510333251	5.4252225137664265	0.004404107763620983	0.9107142857142857	0.0892857142857143	61.05659712313712	221.0	218.94117647058823	133.66695661739752	134.46683226311322	5.425272656041854	0.004403865262748521	0.007865300000133857
62.0-64.0 kDa	62.0	64.0	119	59.5	219.22342434173908	218.68370567832298	5.389864618185169	0.004563622713164092	0.9071428571428571	0.09285714285714286	63.009043620336	214.0	214.43697478991598	140.28642561944622	138.04771025870247	5.387626419549598	0.004572814407448214	0.0057534000000245555
64.0-66.0 kDa	64.0	66.0	86	43.0	199.47405111159551	198.15302488592624	5.294790745527322	0.005022131479185224	0.9	0.09999999999999998	65.03133538465102	186.0	191.0	113.42498058873579	115.68849038336049	5.289031782203412	0.005046683524533812	0.006560299999989638
66.0-68.0 kDa	66.0	68.0	91	45.5	185.94236706731732	185.57032540834777	5.225413761920284	0.005378257956889659	0.8964285714285715	0.10357142857142854	66.99683877450536	180.0	180.02197802197801	112.7156871871035	112.64654603577661	5.223433922915888	0.005388792619722462	0.0070248000000106
68.0-70.0 kDa	68.0	70.0	89	44.5	182.89391518278518	183.6779928271993	5.2088531629735	0.005468232227439232	0.8892857142857142	0.11071428571428577	68.99173655528078	178.0	176.65168539325842	109.43908998786617	109.71831516774002	5.213184185519227	0.005444310364066209	0.00794640000000868
70.0-72.0 kDa	70.0	72.0	81	40.5	176.57995459255068	177.76397970971627	5.173627802443864	0.005664819769854258	0.8857142857142857	0.11428571428571432	70.94744465901228	173.0	171.77777777777777	106.96221091770306	106.90579903833736	5.180456713746675	0.005625436613384628	0.009269600000180844
