family	mw_kda	gaussian_family_mass	family_member_count
Actin family	33.5	26.157616573039096	1317
Actin family	33.75	23.877568484276622	1317
Actin family	34.0	21.701210446286453	1317
Actin family	34.25	19.916689650866296	1317
Actin family	34.5	18.74440744242815	1317
Actin family	34.75	18.3054947548449	1317
Actin family	35.0	18.615140923881803	1317
Actin family	35.25	19.59634894644379	1317
Actin family	35.5	21.106643887305964	1317
Actin family	35.75	22.969959775569755	1317
Actin family	36.0	24.994558046809317	1317
Actin family	36.25	26.993681797847884	1317
Actin family	36.5	28.796151706360252	1317
Actin family	36.75	30.251318368425977	1317
Actin family	37.0	31.23643374408497	1317
Actin family	37.25	31.681160305233135	1317
Actin family	37.5	31.568208269074198	1317
Actin family	37.75	30.957982841864425	1317
Actin family	38.0	29.97453933865819	1317
Actin family	38.25	28.795751152866806	1317
Actin family	38.5	27.604369148670056	1317
Actin family	38.75	26.56538938632647	1317
Actin family	39.0	25.793421440279833	1317
Actin family	39.25	25.354958892015777	1317
Actin family	39.5	25.278467701930346	1317
Actin family	39.75	25.580028254029973	1317
Actin family	40.0	26.27645099029113	1317
Actin family	40.25	27.387954615579275	1317
Actin family	40.5	28.90460993280258	1317
Actin family	40.75	30.75497127504254	1317
Actin family	41.0	32.78106411014073	1317
Actin family	41.25	34.735460325980746	1317
Actin family	41.5	36.307169847595745	1317
Actin family	41.75	37.199878683011505	1317
Actin family	42.0	37.20594920733613	1317
Actin family	42.25	36.26228249011156	1317
Actin family	42.5	34.48497350563303	1317
Actin family	42.75	32.13759305346304	1317
Actin family	43.0	29.57699782305612	1317
Actin family	43.25	27.17019311650047	1317
Actin family	43.5	25.214265842774022	1317
Actin family	43.75	23.902719488946158	1317
Actin family	44.0	23.311005226456416	1317
Actin family	44.25	23.416083008321728	1317
Actin family	44.5	24.123803208911248	1317
Actin family	44.75	25.296975882726446	1317
Actin family	45.0	26.77585540379498	1317
Actin family	45.25	28.383346969363437	1317
Actin family	45.5	29.94291532966905	1317
Actin family	45.75	31.285286597572725	1317
Actin family	46.0	32.272631141463975	1317
Actin family	46.25	32.804607222032345	1317
Actin family	46.5	32.83451035792881	1317
Actin family	46.75	32.364219623892424	1317
Actin family	47.0	31.439986892516192	1317
Actin family	47.25	30.136864837116903	1317
Actin family	47.5	28.553995554798085	1317
Actin family	47.75	26.802854391356416	1317
Actin family	48.0	24.990169364881893	1317
Actin family	48.25	23.208995955396734	1317
Actin family	48.5	21.52687621924865	1317
Actin family	48.75	19.977101387828974	1317
Actin family	49.0	18.56539260542338	1317
Actin family	49.25	17.283011120380603	1317
Actin family	49.5	16.1235209400418	1317
Actin family	49.75	15.083497165155936	1317
Actin family	50.0	14.17610106899153	1317
Actin family	50.25	13.419043672949956	1317
Actin family	50.5	12.82509818806403	1317
Actin family	50.75	12.394344027252583	1317
Actin family	51.0	12.111624166611952	1317
Actin family	51.25	11.950126694630061	1317
Actin family	51.5	11.881703202094624	1317
Actin family	51.75	11.872921844727447	1317
Actin family	52.0	11.897718242353722	1317
Actin family	52.25	11.93685390217861	1317
Actin family	52.5	11.975129504062203	1317
Actin family	52.75	12.00480047347241	1317
Actin family	53.0	12.017053346843003	1317
Actin family	53.25	12.003977764766097	1317
Actin family	53.5	11.946193250856002	1317
Actin family	53.75	11.81471438075794	1317
Actin family	54.0	11.569240416157111	1317
Actin family	54.25	11.168863457312609	1317
Actin family	54.5	10.585053908286747	1317
Actin family	54.75	9.820334015817393	1317
Actin family	55.0	8.911315947376647	1317
Actin family	55.25	7.939477867188165	1317
Actin family	55.5	7.008289435145955	1317
Actin family	55.75	6.228399046585236	1317
Actin family	56.0	5.697584470654069	1317
Actin family	56.25	5.483952666022324	1317
Actin family	56.5	5.622202621928352	1317
Actin family	56.75	6.115399351828751	1317
Actin family	57.0	6.9442672189146535	1317
Actin family	57.25	8.067425844578658	1317
Actin family	57.5	9.421452796617332	1317
Actin family	57.75	10.919202419947084	1317
Actin family	58.0	12.445951474998912	1317
Actin family	58.25	13.870113779491584	1317
Actin family	58.5	15.05725839958846	1317
Actin family	58.75	15.894537860755008	1317
Actin family	59.0	16.31034372664626	1317
Actin family	59.25	16.294821102358302	1317
Actin family	59.5	15.893865431775392	1317
Actin family	59.75	15.2101703770815	1317
Actin family	60.0	14.379544539401426	1317
Actin family	60.25	13.548829620705236	1317
Actin family	60.5	12.8449010311537	1317
Actin family	60.75	12.356036954406042	1317
Actin family	61.0	12.118817577020323	1317
Actin family	61.25	12.117580067119354	1317
Actin family	61.5	12.296731582851887	1317
Actin family	61.75	12.582481321738719	1317
Actin family	62.0	12.899974003601162	1317
Actin family	62.25	13.187675914561861	1317
