mw_kda	window_candidate_count	gaussian_weighted_candidate_mass	identity_entropy_nats	identity_entropy_bits	effective_candidate_number	mw_discriminability	ambiguity_percentile	auditability_percentile	marker_gaussian_mass	signaling_gaussian_mass	family_membership_gaussian_mass	family_protein_gaussian_mass	marker_context_percentile	signaling_context_percentile	family_context_percentile	contextual_audit_burden_index	contextual_auditability_index	contextual_audit_burden_score_0_100	contextual_auditability_score_0_100	contextual_priority
821.75	0	0.0			0.0		0.4090996352466884	0.5909003647533115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1022749088116721	0.8977250911883279	10.22749088116721	89.77250911883279	elevated
822.0	0	0.0			0.0		0.4090996352466884	0.5909003647533115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1022749088116721	0.8977250911883279	10.22749088116721	89.77250911883279	elevated
822.25	0	0.0			0.0		0.4090996352466884	0.5909003647533115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1022749088116721	0.8977250911883279	10.22749088116721	89.77250911883279	elevated
822.5	0	0.0			0.0		0.4090996352466884	0.5909003647533115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1022749088116721	0.8977250911883279	10.22749088116721	89.77250911883279	elevated
822.75	0	0.0			0.0		0.4090996352466884	0.5909003647533115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1022749088116721	0.8977250911883279	10.22749088116721	89.77250911883279	elevated
823.0	0	0.0			0.0		0.4090996352466884	0.5909003647533115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1022749088116721	0.8977250911883279	10.22749088116721	89.77250911883279	elevated
823.25	0	0.0			0.0		0.4090996352466884	0.5909003647533115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1022749088116721	0.8977250911883279	10.22749088116721	89.77250911883279	elevated
823.5	0	0.0			0.0		0.4090996352466884	0.5909003647533115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1022749088116721	0.8977250911883279	10.22749088116721	89.77250911883279	elevated
823.75	0	0.0			0.0		0.4090996352466884	0.5909003647533115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1022749088116721	0.8977250911883279	10.22749088116721	89.77250911883279	elevated
824.0	0	0.0			0.0		0.4090996352466884	0.5909003647533115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1022749088116721	0.8977250911883279	10.22749088116721	89.77250911883279	elevated
824.25	0	0.0			0.0		0.4090996352466884	0.5909003647533115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1022749088116721	0.8977250911883279	10.22749088116721	89.77250911883279	elevated
824.5	0	0.0			0.0		0.4090996352466884	0.5909003647533115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1022749088116721	0.8977250911883279	10.22749088116721	89.77250911883279	elevated
824.75	0	0.00047507448055635184	-0.0	-0.0	1.0	1.0	0.8350611121776412	0.16493888782235877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2087652780444103	0.7912347219555897	20.876527804441032	79.12347219555897	elevated
825.0	0	0.0012244319031877522	-0.0	-0.0	1.0	1.0	0.8350611121776412	0.16493888782235877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2087652780444103	0.7912347219555897	20.876527804441032	79.12347219555897	elevated
825.25	0	0.0029645867714848443	-0.0	-0.0	1.0	1.0	0.8350611121776412	0.16493888782235877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2087652780444103	0.7912347219555897	20.876527804441032	79.12347219555897	elevated
825.5	0	0.006742955457071812	-0.0	-0.0	1.0	1.0	0.8350611121776412	0.16493888782235877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2087652780444103	0.7912347219555897	20.876527804441032	79.12347219555897	elevated
825.75	0	0.014407645366614392	-0.0	-0.0	1.0	1.0	0.8350611121776412	0.16493888782235877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2087652780444103	0.7912347219555897	20.876527804441032	79.12347219555897	elevated
826.0	0	0.02891960283380182	-0.0	-0.0	1.0	1.0	0.8350611121776412	0.16493888782235877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2087652780444103	0.7912347219555897	20.876527804441032	79.12347219555897	elevated
826.25	0	0.05453159911493117	-0.0	-0.0	1.0	1.0	0.8350611121776412	0.16493888782235877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2087652780444103	0.7912347219555897	20.876527804441032	79.12347219555897	elevated
826.5	0	0.09659635464600436	-0.0	-0.0	1.0	1.0	0.8350611121776412	0.16493888782235877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2087652780444103	0.7912347219555897	20.876527804441032	79.12347219555897	elevated
826.75	1	0.1607421734022142	-0.0	-0.0	1.0	1.0	0.8350611121776412	0.16493888782235877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2087652780444103	0.7912347219555897	20.876527804441032	79.12347219555897	elevated
827.0	1	0.25127861512174515	-0.0	-0.0	1.0	1.0	0.8350611121776412	0.16493888782235877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2087652780444103	0.7912347219555897	20.876527804441032	79.12347219555897	elevated
827.25	1	0.3690097306133471	-0.0	-0.0	1.0	1.0	0.8350611121776412	0.16493888782235877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2087652780444103	0.7912347219555897	20.876527804441032	79.12347219555897	elevated
827.5	1	0.5090690593741901	-0.0	-0.0	1.0	1.0	0.8350611121776412	0.16493888782235877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2087652780444103	0.7912347219555897	20.876527804441032	79.12347219555897	elevated
