mw_bin_label	bin_start_kda	bin_end_kda	protein_count	marker_count	signaling_prefix_count	family_count	families	marker_genes	signaling_genes	examples_audit_families	audit_burden_score	audit_priority	bin_center_kda	gaussian_effective_candidate_number	gaussian_identity_entropy_bits	gaussian_ambiguity_percentile	gaussian_marker_gaussian_mass	gaussian_signaling_gaussian_mass	gaussian_family_membership_gaussian_mass	gaussian_contextual_audit_burden_index	gaussian_contextual_audit_burden_score_0_100
40.0-42.0 kDa	40.0	42.0	928	1	27	12	Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family; p53 pathway	Actb	Casp12, Ccn1, Ccn4, Ccnb1, Ccndbp1, Ccnyl1, Cdk10, Cdkl1, Fos, Hif1an, Mapk1, Mapk11, Mapk14, Pik3c2a, Prkaca, Prkacb, Prkx, Rassf7, Rbfox3, Rbm4, Rbm48, Rbms2, Rbmxl2, Tp53i13, Vegfa, Vegfd	Mbd4, Tead1, Tada2b, Ptgdr, Sstr5, Lhx2, Hsd17b7, Agbl4, Sp6, Plek2, Pofut1, Lgals9, Nans, Il10rb, Cxcr1, Lgals9, Gpr27, Rpf1	74.5	high	41.0	1869.3687877612024	10.868335495687225	0.9902572592969944	0.8260462296655626	35.89871594657741	115.57312131537192	0.801312545742672	80.1312545742672
42.0-44.0 kDa	42.0	44.0	869	0	34	13	Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Nuclear receptor PPAR; Tubulin family; p53 pathway		Casp4, Ccnb1, Ccni, Ccnj, Ccnjl, Cdk9, Map2k1, Mapk12, Mapk13, Mapk3, Mapkapk3, Nfkbil1, Ppard, Prkar1a, Prkar1b, Prkar2a, Prkg1, Rbbp7, Rbfox1, Rbm33, Rbms1, Rbmx, Rbmxl1, Rbmy, Rbmyf1, Rbmyf2, Rbmyf6, Rbmyf9, Tp53, Vegfa	Zranb1, Ppp4r1, Actbl2 [Actin family], Marveld3, Acta2 [Actin family], Foxi3, Art3, Opn5, Actc1 [Actin family], Septin1, Syne4, Gna11, Ttll5 [Tubulin family], Rnf34, Yy2, Hsd3b3, Bend2, Fut9	80.75	high	43.0	1800.0734675334418	10.813840074041032	0.9897478349465104	0.45026464878082123	40.594317656413544	106.14017929952674	0.7747240417211748	77.47240417211748
44.0-46.0 kDa	44.0	46.0	803	0	20	12	Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; FOXO/SMAD transcription; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; Tubulin family; p53 pathway		Casp1, Casp9, Ccnb2, Cdk5rap2, Cdk8, Map2k2, Map2k4, Mapk8, Mapkapk2, Pik3c2g, Prkar2a, Rbbp5, Rbm17, Rbm48, Rbms1, Tgfb1	Foxh1, Mtg2 [Mitochondrial markers], Mterf1b [Mitochondrial markers], Serbp1, Vsig1, Rptor, Amt [Mitochondrial markers], Ankfn1, Lhx3, Fnta, Clasp2, Npy1r, Vsig1, Mapk8 [MAPK cascade], Cipc [Actin family], Wnk1, Mettl14, Gm20509	59.0	high	45.0	1704.6747710019802	10.735280803372609	0.989174732552216	0.016163941355844747	28.34948456685322	83.60299534765024	0.7038908821508457	70.38908821508457
46.0-48.0 kDa	46.0	48.0	840	1	36	12	Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; FOXO/SMAD transcription; Heat shock proteins; Histone family; Lamin family; Mitochondrial markers; NF-kB/Rel; Tubulin family; p53 pathway	Calr	Bcl2l13, Bcl3, Casp12, Ccna1, Ccna2, Ccne1, Ccne2, Foxo4, Gsk3b, Pik3r3, Prkar2b, Pten, Rasgef1c, Rassf5, Rbbp4, Rbbp7, Rbfox1, Rbfox2, Rbm22, Rbm34, Rbm39, Rbm41, Rbm42, Rbms3, Relt, Smad1, Smad7, Tgfb1i1, Tgfb2, Tgfb3, Tgfbr1, Vegfc	Sdc3, Serpina1a, Tgfb1i1, Apob, Ccdc71, Aadacl2fm2, Mppe1, Ncf1, Cers4, Etv6, Usp30, Nt5dc2, Evl, Slc17a8, Abraxas1, Pdk2 [Mitochondrial markers], Sec14l4, Spata6l	88.0	high	47.0	1627.508065084876	10.668448977318207	0.988665308201732	0.6689649257112474	41.155241446940636	99.90658569980509	0.790961452142785	79.09614521427851
48.0-50.0 kDa	48.0	50.0	742	3	21	12	Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; FOXO/SMAD transcription; Histone family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Nuclear receptor PPAR; Tubulin family; p53 pathway	Tuba1c, Tubb2a, Tubb2b	Casp9, Ccnb1, Cdk15, Mapk10, Mapk8, Mapk9, Ppard, Prkag2, Rasgrp4, Rassf8, Rassf9, Rbm34, Rhot1, Smad2, Smad3, Smad9, Tgfbr1	Mapk10 [MAPK cascade], Smoc1, Dph1, Chst9, Prg4, Lipc, Cse1l, Tead4, Sbf1, Rnf150, Ccdc83, Kynu, Amdhd2, Kcnj16, Entr1, U2surp, Krt23, Dok3	75.5	high	49.0	1576.5106441517185	10.622519195383022	0.9880922058074376	3.9678904499150227	29.568127638947036	98.19655938675643	0.9055221553351395	90.55221553351394
50.0-52.0 kDa	50.0	52.0	738	3	22	12	AKT pathway; Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family	Tuba1a, Tuba1b, Tubb3	Akt1, Akt2, Bcl6b, Casp2, Cdk14, Cdk18, Cdk19, Gsk3a, Map2k5, Map3k19, Nfkbid, Pik3c2a, Prkn, Rasgef1b, Rbm41, Rbm42, Rbpj, Srcap, Srcin1, Tgfb1i1, Tgfb2	Asb10, Serpina3f, Ccdc91, Rundc3a, Adss2, Zfp113, LOC102638047, Gm38431, Cmpk2 [Mitochondrial markers], Npnt, Cdc25c, Tuba8 [Tubulin family], Ikbkb, Eef1g, Nop58, Zfp36l2, Tom1l2, Errfi1	77.0	high	51.0	1554.6285193337173	10.60235417219421	0.9872643912379012	3.92311086210103	26.313082388600147	79.7258997315423	0.8945934506094049	89.45934506094049
52.0-54.0 kDa	52.0	54.0	748	0	20	12	Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; FOXO/SMAD transcription; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; Nuclear receptor PPAR; Tubulin family; p53 pathway		Cdk14, Cdk8, Foxo4, Map3k19, Map3k7, Map3k8, Mapk10, Pik3r1, Ppara, Prkag3, Rasgef1c, Rasgrp4, Rbm45, Rbm46, Smad1, Smad2, Smad5, Smad6	Chia, Serpinc1, Fezf1, Immt, Cpsf7, Retreg2, Htr7, Zfp874a, Gsdma3, Krtap16-1, Rmdn3, Fam161a, Agt, Ntrk2, Tekt4, Wrap73, Atg4c, Snx8	59.0	high	53.0	1568.7531148722046	10.615402608303167	0.9879648497198166	0.3764484329784532	24.46936886259283	69.06623051673245	0.7372432175642094	73.72432175642093
54.0-56.0 kDa	54.0	56.0	764	1	20	12	AKT pathway; Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; Nuclear receptor PPAR; Tubulin family; p53 pathway	Atp5f1a	Akt1, Akt2, Akt3, Casp8, Cdk16, Cdk17, Mapk10, Mapkapk5, Mdm2, Mdm4, Pik3r3, Pparg, Rasgef1a, Rasgef1b, Rasgrp1, Rbm46, Rbpj	Zfp810, Tmem200a, Etv4, Nab1, Ralgps2, Tmem161a, Pnliprp2, F10, Ltv1, Vmn2r3, Polr1e, Mapk10 [MAPK cascade], Vmn2r3, Pnma3, Krt24, Slc7a11, Scarb2, Fam114a2	64.0	high	55.0	1534.5353347128357	10.583586150817132	0.9863092205807438	1.1058278873864897	24.553401535155416	60.91515721285302	0.8017186297310361	80.17186297310361
56.0-58.0 kDa	56.0	58.0	754	2	19	14	AKT pathway; Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; FOXO/SMAD transcription; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Nuclear receptor PPAR; p53 pathway	P4hb, Tfrc	Casp8, Cdk19, Cdk5rap3, Foxo6, Map3k19, Map3k7, Nfkb1, Pparg, Rasa1, Rasgef1a, Rassf10, Rbck1, Rbfox1, Rbm20, Rbm47, Rbpj, Rbpjl, Tgfbr1	Usp14, Creb5, Irf5, Klc3, Btk, Cyp2c70, Cyp2c66, LOC620551, Pramel4, Traf2, Gcm2, Slc18a1, Slc43a3, Antxr1, Nedd4, Rnf217, Cyp2t4, Gcm2	69.0	high	57.0	1489.5441636711262	10.5406551835196	0.9860545084055018	2.0197670009223243	24.278100817203246	59.24528701816955	0.833361988752176	83.3361988752176
58.0-60.0 kDa	58.0	60.0	645	1	16	9	Actin family; Cell-cycle CDK/cyclin; ER markers; Histone family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family; p53 pathway	Atp5f1a	Ccnl2, Cdk17, Cdkn2aip, Map2k7, Mapkap1, Pik3c3, Prkcsh, Rasgrf2, Rbbp5, Rbm39, Rbms3, Rbpj, Relb, Rock1, Src	Cct6a, Ccnl2 [Cell-cycle CDK/cyclin], Fto, Clca3a1, Cyp19a1, Eefsec, Espn, Siglecf, Cyp3a59, Btrc, Slc7a1, Igf2bp2, Crnn, Agfg1, Gm10778, Lao1, Klhl33, Cct4	55.75	high	59.0	1407.8487372664022	10.459276620257622	0.9855450840550178	1.1579016157683601	20.261456541110892	56.94710545470835	0.7967162916020314	79.67162916020314
60.0-62.0 kDa	60.0	62.0	615	0	9	10	Actin family; Cell-cycle CDK/cyclin; FOXO/SMAD transcription; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; p53 pathway		Ccnk, Ccnl1, Map3k11, Mapk15, Pik3cb, Rbm46, Rela, Relb, Smad4	Fmo5, Camk2d, Camk2d, Ugt1a9, Lztr1, Vmn2r58, Slc22a6, Mon1b, Slc16a2, Tent4a, Trak1, Nxpe5, N4bp3, Tmem184c, Nxpe5, Ugt1a1, Dok7, Agfg1	41.0	elevated	61.0	1251.7752939356933	10.289759892124422	0.9849719816607234	0.46098436709373775	12.863072373966205	49.499956834764895	0.7257694001465634	72.57694001465634
62.0-64.0 kDa	62.0	64.0	545	0	9	8	Actin family; Apoptosis caspase/BCL; Heat shock proteins; Histone family; Lamin family; Mitochondrial markers; Tubulin family; p53 pathway		Prkaa1, Prkaa2, Prkag2, Prkcd, Rasgrp1, Rb1cc1, Rbm14, Rbm31y	C9, Mgat3, Tshz2, Slc6a20a, Vmn2r108, Lmod2, Brd4, Prkaa2, Coasy, Ntn3, Slc1a2, Ablim1 [Actin family], Pigz, Syt14, Slc22a27, Mgat3, Slc44a4, Gpr107	39.5	elevated	63.0	1142.6999401081077	10.158230902781716	0.9843988792664289	0.005902088649799687	13.296445329177109	35.34589219158283	0.6574673791752246	65.74673791752245
64.0-66.0 kDa	64.0	66.0	508	0	15	7	Actin family; Cell-cycle CDK/cyclin; Histone family; MAPK cascade; Mitochondrial markers; NF-kB/Rel; p53 pathway		Ccnk, Cdkal1, Cdkl2, Map3k7, Mapk4, Prkcd, Pten, Rasgef1b, Rasgrp4, Rbm47, Rel, Tgfbr2	Arih1, Nr5a2, Zfp870, Rufy4, Pfkfb2, Galnt14, Hdac9 [Histone family], A330040F15Rik, Slc15a3, Esrp2, Acin1, Cdkl2 [Cell-cycle CDK/cyclin], Zfp960, Fzd2, Tle6, Rbm47, Zwilch, Znf354c	47.75	elevated	65.0	1050.814804178969	10.03729271548907	0.9838257768721345	0.27855399522307583	15.806531683575425	47.814910746531005	0.7133725212200305	71.33725212200305
66.0-68.0 kDa	66.0	68.0	482	2	11	9	Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; ER markers; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers	Canx, Lmnb1	Bclaf1, Cdk5rap1, Cdkl3, Map3k7, Prkcd, Prkcz, Rasal3, Rasgrf2, Rasgrp4, Rbbp8nl	Gm8113, Bank1, Zfp345, Zbtb22, Zbtb44, Dcaf8, Fbxw7, Frrs1, Gga2, Ryk, Plk5, Lrfn3, Btbd9, Hrob, Syk, Frrs1, Plcd4, Vmn2r105	53.25	high	67.0	981.0104317590998	9.938124667470108	0.9833163525216505	2.1542456459117663	12.46714126937066	46.72672582897485	0.8219328423750263	82.19328423750262
68.0-70.0 kDa	68.0	70.0	438	1	11	8	Actin family; Cell-cycle CDK/cyclin; FOXO/SMAD transcription; Heat shock proteins; Histone family; Lamin family; MAPK cascade; Mitochondrial markers	Hspa8	Cdkl3, Foxo1, Map3k2, Prkci, Rasgrp1, Rasgrp2, Rbbp8, Rbm14, Rhobtb3, Rhot2	Cry1, Rnpep, Repin1, Lrriq4, Nploc4, Ddx55, Ripk1 [Actin family], Kpna4, Cbfa2t3, Ptpn11, Prodh [Mitochondrial markers], Ccdc63, Lrrc40, Tesk1, Glg1, Gab1, Men1, Cacnb2	47.5	elevated	69.0	948.7634578333078	9.889904634504855	0.9828069281711665	2.0229019496034772	12.700907680793946	41.79636766487111	0.8121343878122135	81.21343878122134
70.0-72.0 kDa	70.0	72.0	433	2	6	8	Actin family; ER markers; FOXO/SMAD transcription; Heat shock proteins; Histone family; MAPK cascade; Mitochondrial markers; Tubulin family	Hspa1a, Hspa8	Foxo3, Map3k3, Rasgrp4, Rbm25, Rhobtb1, Tgfbi	Mak, Chml, Plk3, Eng, Mbd1, Zfp997, Acox1, Ncbp3, Nop9, Slc6a4, Slc23a2, Zmym5, Hspa1a [Heat shock proteins], Mak, Mtss2, Ranbp10, Glce, Sass6	45.0	elevated	71.0	882.1869832895286	9.78494066332865	0.9822338257768721	2.021861094266745	9.338073839825897	31.798927035906395	0.7909875951737033	79.09875951737033
72.0-74.0 kDa	72.0	74.0	398	1	8	8	Actin family; ER markers; Heat shock proteins; Histone family; JAK-STAT; Lamin family; Mitochondrial markers; p53 pathway	Sdha	Hif3a, Jak2, Jakmip1, Prkcg, Prkcq, Raf1, Rasgrp4, Rhot1	Mpp4, Entrep3, Tacc2, Arhgap33os, Raver2, Cfap100, Gbp4, Gm12258, Mepce, Trim32, Hnrnpm, Mpp4, Anks3, Rad21, Zmynd11, Cd44, Fem1aa, Prc1	42.9	elevated	73.0	832.1649095898332	9.700725644429834	0.9817244014263882	1.5003619955813183	9.345073506797622	35.31255158800098	0.7754327137383681	77.5432713738368
74.0-76.0 kDa	74.0	76.0	381	1	5	11	AKT pathway; Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; JAK-STAT; Lamin family; Mitochondrial markers; Tubulin family; p53 pathway	Lmna	Bcl11b, Jakmip1, Mdm1, Rasgrp4, Tgfbi	Dlg4, Fer, Fam217a, Ckap2, Foxp4, Abcg1, Duxf3, Xpr1, Zfp64, Ptprr, AU018091, Ttll12 [Tubulin family], Hdc, Zbtb33, Sass6, Pira13, Dytn, Slc26a10	39.8	elevated	75.0	792.4735221746898	9.630218923051485	0.9811512990320937	0.8019730837401585	7.514699484462056	42.43426554282962	0.7137863644636291	71.3786364463629
76.0-78.0 kDa	76.0	78.0	372	0	10	9	AKT pathway; Actin family; Heat shock proteins; JAK-STAT; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family; p53 pathway		Jakmip3, Mapk7, Mapk8ip1, Mdm1, Prkca, Prkcb, Prkcd, Prkch, Prkg1	Clpb [Mitochondrial markers], Foxred2, Wdr48, Atf6b, Gramd1c, Rad50, Mcmdc2, Sytl4, Zfp976, Zfp53 [p53 pathway], Sirt1, Ccdc30, Capn13, Tmcc1, Tubgcp4 [Tubulin family], Lrch1, Ppp2r1b, Pwwp3a	40.35	elevated	77.0	737.8264174394341	9.52713763457672	0.9800050942435048	0.02202639105076785	11.717452997298176	30.5417569000808	0.6568911597004129	65.68911597004129
78.0-80.0 kDa	78.0	80.0	354	0	7	6	Actin family; Apoptosis caspase/BCL; Lamin family; Mitochondrial markers; NF-kB/Rel; Nuclear receptor PPAR		Bcl6, Nfkbiz, Ppargc1a, Prkcg, Rasef, Rasgrp3, Rhobtb1	Adarb1, Brd7, Itih3, Acsl6, Cfap46, Atxn7l1, Zcchc8, Thop1, Thop1, Pfpl, Ikbke [NF-kB/Rel], Fbln1, Acsl1, Dclk2, Rnf19b, Med14, Mapt, Tnfaip2	32.7	elevated	79.0	738.4136906598469	9.528285491490758	0.9801324503311258	0.0	9.4512010088923	28.604356751498987	0.6198639833343221	61.98639833343221
80.0-82.0 kDa	80.0	82.0	354	0	6	10	AKT pathway; Actin family; Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; Lamin family; Mitochondrial markers; NF-kB/Rel; Tubulin family; p53 pathway		Ccnt1, Ccnt2, Mdm1, Pik3r2, Prkcq, Rbak	Wdr49, R3hdm2, Klhl4, Eps8l1, Yme1l1, Zfp111, Nexn, Gp1ba, Papola, Slc44a1, Sh3rf2, C1ra, Nol10, Nup93, Eif2b5, Fancb, Tprn, Slc44a2	34.2	elevated	81.0	738.4461564219961	9.528348920927412	0.9801961283749363	0.07489165502046652	7.063894707094474	32.51132897846361	0.6415417410909382	64.15417410909382
82.0-84.0 kDa	82.0	84.0	339	1	6	9	AKT pathway; Actin family; Apoptosis caspase/BCL; Heat shock proteins; JAK-STAT; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family	Hsp90ab1	Bcl11a, Mapk6, Pik3r1, Prkce, Rhobtb2, Stat1	Rpgr, Phtf1, Erc1 [Actin family], Spg7, Ints10, Map7, Mark2, Top6bl, Gfm2 [Mitochondrial markers], Agbl2, Zdhhc8, Cog2, Mthfd1, Man1a, Vps52, Kcnc3, Kif15, Kri1	37.7	elevated	83.0	682.3079749129721	9.414279268597612	0.9790499235863475	1.1874612103538418	8.176117035819777	28.015805807738012	0.7452679725632492	74.52679725632491
84.0-86.0 kDa	84.0	86.0	302	2	7	8	AKT pathway; Actin family; Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; JAK-STAT; Mitochondrial markers; NF-kB/Rel	Hsp90aa1, Tfrc	Nfkb2, Pik3r6, Prkg2, Rbm28, Stat3, Stat4	Nasp, Zfp184, Dhx16, Lima1 [Actin family], Tle1, Dtna, Dtna, Fam83c, Sox5, Rps6ka6, Sytl5, Sox5, Arhgap24, Utrn, Cdh24, Phtf2, Zranb1, Arhgap24	41.6	elevated	85.0	652.477930836084	9.349785295117341	0.9785404992358635	1.9713654309303834	8.934016677548028	24.5577113794537	0.7741485496105959	77.41485496105959
86.0-88.0 kDa	86.0	88.0	314	0	10	8	Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; JAK-STAT; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family		Bclaf1, Ccnf, Cdk11b, Mapk7, Pik3c3, Prkg2, Rasgrp1, Stat1	Rps6ka6, Zgrf1, Hgs, Fhip2a [Actin family], Aoc1, Itgb6, Zfp458, Map7d2, Enah, Snap91, Sgip1 [Actin family], Cog7, Fam193b, Cog7, Mfsd6, Sh3d19, Supt20, Axin2	36.7	elevated	87.0	616.636624884243	9.268276770056138	0.9779673968415691	0.534804235131522	11.830135680743489	23.52005252873718	0.7047273678733236	70.47273678733235
88.0-90.0 kDa	88.0	90.0	245	0	5	7	Actin family; JAK-STAT; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Nuclear receptor PPAR; p53 pathway		Mapk8ip2, Rasal1, Rbsn, Stat1, Stat3	Farp1, Stat1 [JAK-STAT], Kcnq2, Vac14, Itgb5, Stat3 [JAK-STAT], Grip2 [Actin family], Unk, Zw10, Brd2, Trpv1, Acap2, Pkp2, Cdh11, Dact1, Pkp4, Top3a, Zfy2	25.0	elevated	89.0	539.5419003913305	9.075591192378646	0.9759296994396333	0.004786916574706971	9.206970812620145	16.602848482692913	0.610716722063823	61.0716722063823
90.0-92.0 kDa	90.0	92.0	252	0	14	11	Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; JAK-STAT; Lamin family; MAPK cascade; Nuclear receptor PPAR; Tubulin family; p53 pathway		Bcl11a, Bclaf3, Cdk11b, Hif1a, Jakmip3, Map3k20, Pik3ap1, Ppargc1a, Prkd3, Rasa4, Rasgrp1, Stat5a, Stat5b	Stat5b [JAK-STAT], Gapvd1, Arhgap12, Prom1, Zfx, Elfn2, Cpt1c, Adam8, Arhgef5, Kcnq5, Fyb1, Rasa4, Itgb5, Synm, Adamts4, Septin3, Taf4b, Matn2	41.85	elevated	91.0	514.7064381797132	9.007606018310726	0.9744651044319919	0.0	13.481708287082553	24.554070473182588	0.6310135623983024	63.10135623983024
92.0-94.0 kDa	92.0	94.0	262	0	7	9	Actin family; Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; JAK-STAT; Lamin family; MAPK cascade; Mitochondrial markers; Tubulin family		Cdk13, Hif1a, Map3k11, Rbm5, Stat6, Tgfbr3	Poln, Exo1, Taf1c, Avil, Cdc5lrt6, Fam171b, Trim71, Arhgap26, Atxn2l, Cdc5lrt7, Adam9, 2310069G16Rik, Cdhr3, Col9a1, Col9a1, Kif9, Txndc16, Tsr1	30.35	elevated	93.0	529.3605959477103	9.04810699861148	0.9754839531329598	0.06874247733004767	8.396000027372594	26.46531952034752	0.6455159099067648	64.55159099067647
94.0-96.0 kDa	94.0	96.0	250	1	3	7	Actin family; Apoptosis caspase/BCL; Heat shock proteins; MAPK cascade; Mitochondrial markers; NF-kB/Rel; Tubulin family	Eef2	Bcl11b, Nfkb2, Rasa3	Tbc1d5, Cdhr1, Dnm1, Wdr75, Exoc6, Zbtb10, Vmn2r94, Micall1, Zfp110 [Actin family], Grik1, Cfh, Lrrc8a, Cacna1f, Exoc6b, Prickle1, Hspa4 [Heat shock proteins], Esyt2, Vmn2r13	27.25	elevated	95.0	561.8105659218228	9.133939947132726	0.9765028018339277	0.9518858002794961	7.916142680966217	18.62715611380828	0.709506706080449	70.9506706080449
96.0-98.0 kDa	96.0	98.0	331	0	14	8	Actin family; Cell-cycle CDK/cyclin; Heat shock proteins; Histone family; JAK-STAT; MAPK cascade; Mitochondrial markers; NF-kB/Rel		Cdkl5, Jakmip1, Jakmip2, Map3k12, Nfkb2, Pik3c3, Pik3r5, Prkd2, Rasa2, Rbm12b1, Rbm12b2, Rbm15b, Rbm19, Tgfbrap1	Hnrnpul1, Polk, Gm61617, Armc3, Ilf3, Pdcd6ip [Actin family], Znf629, Grm4, Ttc7b, Sycp2l, Ankrd28, Map3k12 [MAPK cascade], Skor1, Kctd1, Xrra1, Vmn2r15, Kansl3, Vmn2r22	43.55	elevated	97.0	610.6849982449068	9.254284594930493	0.9776490066225165	0.24141630017839183	14.009883400199293	18.82937799253311	0.6820173751731291	68.2017375173129
98.0-100.0 kDa	98.0	100.0	269	0	3	5	Actin family; Histone family; JAK-STAT; MAPK cascade; Mitochondrial markers		Jakmip3, Rb1cc1, Rbm25	Dpp9, Ctnnd1, Whrn, Trpv4, Esf1, Vmn2r117, Vmn2r109, Dnm2, Unc5d, Rfx1, Lrrc8d, Exosc10, Aco1, Hps3, Fyco1, Vav1, Atp6v0a2, Dnm2	21.7	elevated	99.0	572.160056627706	9.160274974194714	0.9767575140091697	0.0011214254394712054	5.955228478965163	14.05778684936067	0.5713608573607933	57.13608573607934
100.0-102.0 kDa	100.0	102.0	233	0	5	8	Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; Histone family; Lamin family; MAPK cascade; Mitochondrial markers; p53 pathway		Bclaf1, Pik3c3, Prkd3, Rbbp8	Nfatc2, Cdh4, Sncaip, Zmym1, Esyt3, Clca1, Pld1, Prkd3, Atxn2, Chsy3, Spata31e5, Hk3, Ctnna1, Clca3a1, Ddias, Dlg1, Rapgef3, Npepps	25.15	elevated	101.0	502.0607182171352	8.971718041149146	0.9743377483443708	0.0	5.7977494560245875	17.956760045743028	0.5730147805589398	57.30147805589398
102.0-104.0 kDa	102.0	104.0	235	0	9	7	Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; Histone family; MAPK cascade; Mitochondrial markers; Tubulin family		Cdkl5, Map3k10, Map3k14, Pik3c2g, Prkd1, Rasip1, Rbm10, Rbm12	Lpin1, Rnf31, Ganc, Prkd1, Lpin1, Cip2a, Slc14a2, Pcdhga6, Pcdha10, Clca4a, Mcm2, Ctnnd1, Tsc22d1, Snd1, Eif4g2, Eif4g2, Hace1, Adgre1	30.5	elevated	103.0	475.4843832277116	8.893254147874398	0.9737646459500764	0.0	8.890543476242893	25.257298110596142	0.6092781208920044	60.92781208920044
104.0-106.0 kDa	104.0	106.0	203	0	6	7	Actin family; Cell-cycle CDK/cyclin; JAK-STAT; Lamin family; Mitochondrial markers; NF-kB/Rel; Tubulin family		Cdkl5, Nfkb1, Rb1, Rbm15, Stat2	Mrtfa, Ap2a2, Dgkz, Grik3, Ror1, Arhgap4, Ctnnd1, Thbs3, Lig4, Unc5d, Dgkz, Lgr4, Msh2, Ripor3, Taf4, Tnpo3, Sik2, Sfswap	24.4	elevated	105.0	415.24668868287205	8.697824853471475	0.9732552215995924	0.0	8.963443695472602	19.92404505084272	0.6027438005002069	60.274380050020696
106.0-108.0 kDa	106.0	108.0	169	0	5	6	Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; Histone family; MAPK cascade; Mitochondrial markers		Bclaf1, Cdkl5, Map3k13, Rbm19, Srcap	Bclaf1 [Apoptosis caspase/BCL], Ptprn, Gm61616, Atp13a5, Mdga1, Pcsk6, Phc1, Nbr1, Kdm7a, Reck, Rbm19, Ptprn, Atosa, Cnnm1, Mecom [Histone family], Grin1, Grik1, Lig3	20.45	elevated	107.0	369.88294429296513	8.530924967524392	0.9727457972491085	0.0	5.898168835886419	14.607111920788604	0.5664534083122007	56.64534083122007
108.0-110.0 kDa	108.0	110.0	183	0	0	4	Actin family; Cell-cycle CDK/cyclin; Histone family; p53 pathway			Iqsec1, Pard3, Grin1, Fhip1b [Actin family], Slc8a1, Dlgap4, Slc8a1, Drp2, Myo19, Ttc17, Chtf18, Chtf18, Als2cl, Ctnnd1, Thrap3, Ints4, Fbrsl1, Chtf18	12.15	elevated	109.0	355.94211540996423	8.475498833772708	0.9722363728986245	0.00036021129778466464	1.7752054881244401	9.628717285682118	0.5085004493659264	50.85004493659264
110.0-112.0 kDa	110.0	112.0	165	0	3	4	Actin family; Histone family; MAPK cascade; Mitochondrial markers		Map3k21, Pik3ca, Rbm26	Cenpf, Eml4, Snx14, Usp37, Epha3, Usp37, Septin4, Osmr, Ccdc39, Mib1, Vps8, Ephb6, Nbr1, Map3k21 [MAPK cascade], Atp11b, Pik3ca, Rtel1, Mertk	15.75	elevated	111.0	350.55006721571044	8.4534767012441	0.9720453387671931	0.14022746842827072	4.358320670979158	11.514793506449688	0.5914307569069192	59.143075690691916
