mw_bin_label,bin_start_kda,bin_end_kda,protein_count,marker_count,signaling_prefix_count,family_count,families,marker_genes,signaling_genes,examples_audit_families,audit_burden_score,audit_priority
40.0-42.0 kDa,40.0,42.0,143,1,1,10,Actin_tubulin; Autophagy; Cell_cycle; Glycolytic_controls; Heat_shock_chaperones; Histones; MAPK_signaling; Protein_kinases; Protein_phosphatases; Ubiquitin_system,ACT1,FUS3,"ELO2, IBD2, RAV2, PDB1, RNR4, YML119W, LYS12, SAE2, YCR102C, DON1, RCL1, SCW4, DUG3, SRT1, TES1, URE2, MDG1, YBR053C",21.15,high
42.0-44.0 kDa,42.0,44.0,133,0,1,11,Actin_tubulin; Cell_cycle; Heat_shock_chaperones; Histones; MAPK_signaling; Mitochondrial_membrane; Proteasome; Protein_kinases; Protein_phosphatases; Ribosomal_proteins; Ubiquitin_system,,KSS1,"PDE1, TOM40 [Mitochondrial_membrane], BMT6, MIG2, ETR1, CPR6, ARC1, RIM2, YOR338W, MTG1, SPG5, CAK1 [Protein_kinases], SAM2, SPC42, AI5_BETA, PEX7, BCD1, TAF4",16.4,high
44.0-46.0 kDa,44.0,46.0,144,1,2,10,Actin_tubulin; Cell_cycle; Glycolytic_controls; Heat_shock_chaperones; Histones; MAPK_signaling; Proteasome; Protein_kinases; Protein_phosphatases; RAS_PKA_SNF1,PGK1,"TPK2, TPK3","RRP43, TYS1, DOM34, ARP2 [Actin_tubulin], DCC1, SEN2, CNS1 [Heat_shock_chaperones], MVD1, PEX27, CLB6 [Cell_cycle], MRP4, OLA1, PTC4 [Protein_phosphatases], TAZ1, VMA5, TAM41, TPK2 [Protein_kinases; RAS_PKA_SNF1], SKI8",22.7,high
46.0-48.0 kDa,46.0,48.0,143,0,1,10,Autophagy; Cell_cycle; ER_UPR; Glycolytic_controls; Histones; Proteasome; Protein_kinases; RAS_PKA_SNF1; TOR_AGC_signaling; Ubiquitin_system,,TPK1,"KTR1, PSG1, AAT2, OPI1, TPK1 [Protein_kinases; RAS_PKA_SNF1], SPN1, CAR2, DMA1 [Ubiquitin_system], BDH2, NSE4, RNR2, YNL165W, RTC4, BAG7, INN1, SPE2, DDR48, ERV46",16.15,high
48.0-50.0 kDa,48.0,50.0,163,1,1,9,Actin_tubulin; Autophagy; Cell_cycle; Histones; MAPK_signaling; Mitochondrial_membrane; Proteasome; Protein_kinases; Ubiquitin_system,TUB1,HOG1,"TY4A-J, SRO9, DSE3, ZNG1, DUS1, RMA1, COT1, PEA2, VPS4, PMI40, RAM1, SIM1, IDP1, SPR28, TY4A-H, MEI4, RPT5 [Proteasome], LIF1",21.4,high
50.0-52.0 kDa,50.0,52.0,143,1,0,8,Actin_tubulin; Autophagy; Cell_cycle; Heat_shock_chaperones; Histones; Proteasome; Protein_kinases; Protein_phosphatases,TUB2,,"PZF1, UBX7, TEF1, ARP6 [Actin_tubulin], TRM11, RDS2, BNA3, RTT109 [Histones], DAL1, TEP1, RAX1, RNY1, RBA50, VBA3, CLP1, COR1, MOD5, CUS1",18.15,high
52.0-54.0 kDa,52.0,54.0,122,1,0,7,Actin_tubulin; Cell_cycle; Glycolytic_controls; Histones; Mitochondrial_membrane; Protein_kinases; Ubiquitin_system,HXK2,,"SPS22, CLD1, YHR177W, CDC40 [Cell_cycle], YKL075C, YSP3, KTR6, VHS1 [Protein_kinases], HRB1, COX10 [Mitochondrial_membrane], SAD1, YLH47, SHM2, TMS1, YMR209C, RAD57, YPL245W, MCH2",16.35,high
54.0-56.0 kDa,54.0,56.0,122,0,2,10,Actin_tubulin; Autophagy; Cell_cycle; Heat_shock_chaperones; Histones; MAPK_signaling; Mitochondrial_membrane; Protein_kinases; Protein_phosphatases; Ubiquitin_system,,"MIG1, SLT2","LPD1, RNT1, OST1, GPA1, MST1, FAR10, TRM13, ITT1 [Ubiquitin_system], YMR265C, YMR027W, URN1, RTG3, NAR1, IRC15, RSC6, APE4, TIM54 [Mitochondrial_membrane], UGA2",16.6,high
56.0-58.0 kDa,56.0,58.0,133,1,3,10,Autophagy; Cell_cycle; Glycolytic_controls; Heat_shock_chaperones; Histones; MAPK_signaling; Mitochondrial_membrane; Protein_kinases; Protein_phosphatases; Ubiquitin_system,ZWF1,"MKK1, MKK2, STE7","YHL012W, CYS4, ERG4, RUD3, DIT2, AMF1, RIO1 [Protein_kinases], TPS1, FDC1, RCM1, FMP42, ARO8, MMT1, MDM10, ARH1, CLB2 [Cell_cycle], STB3, EHD3",23.65,high
58.0-60.0 kDa,58.0,60.0,113,0,0,7,Autophagy; Cell_cycle; ER_UPR; Heat_shock_chaperones; Mitochondrial_membrane; Protein_kinases; Protein_phosphatases,,,"MGR3, CDC6 [Cell_cycle], ALG2, FCY21, THI6, GCR2, STP1, SDS23, HOM3, YJR015W [ER_UPR], GAL3, ANP1, FCY2, PLM2, DRN1, YPS6, PDI1 [ER_UPR], WSC3",10.9,elevated
60.0-62.0 kDa,60.0,62.0,102,0,0,7,Cell_cycle; Heat_shock_chaperones; Histones; Proteasome; Protein_kinases; Protein_phosphatases; TOR_AGC_signaling,,,"YPS1, CHK1 [Protein_kinases], PTM1, YMR155W, BUD22, CDC3 [Cell_cycle], PAC11, TNA1, APE3, RPN4 [Proteasome], PNS1, YCK3, ERT1, RRN7, RPN3 [Proteasome], SRP1, MUD2, YBR138C",10.35,elevated
62.0-64.0 kDa,62.0,64.0,119,0,1,6,Cell_cycle; ER_UPR; Histones; Protein_kinases; Protein_phosphatases; Ubiquitin_system,,SNF12,"CLN1 [Cell_cycle], HNM1, PCM1, GLE1, YCK2, TOS3 [Protein_kinases], DAK2, PUS1, MET7, DAK1, DED81, LCB1, PRI2, YDL180W, UTP7, GIP2, GGA1, TDP1",11.95,elevated
64.0-66.0 kDa,64.0,66.0,86,0,0,5,Actin_tubulin; Cell_cycle; ER_UPR; Heat_shock_chaperones; Protein_kinases,,,"NSE5, ALP1, VPS36, YLR152C, TRM1, ERC1, MMP1, HSU1, MED1, TCM62 [Heat_shock_chaperones], MKC7, TPO1, RTC5, YAP1802, PAB1, GGA2, SAM3, PHO84",8.05,routine
66.0-68.0 kDa,66.0,68.0,91,0,0,5,Actin_tubulin; Cell_cycle; Heat_shock_chaperones; Histones; Protein_kinases,,,"HIP1, PAP2, BFA1, HO, MET1, MSK1, APP1, DBF2 [Protein_kinases], PEX28, SPT8, DOT1 [Histones], RFT1, TDA1 [Protein_kinases], HXT5, STI1 [Heat_shock_chaperones], PHR1, BUD8, CKI1",8.3,routine
68.0-70.0 kDa,68.0,70.0,89,1,1,3,Heat_shock_chaperones; Protein_kinases; Protein_phosphatases,SSA1,MSN4,"ECM3, PTR2, DBP9, RCK2 [Protein_kinases], TPO3, MNT4, LYP1, MAL12, DIP5, MAL32, PEX8, MPH2, RIM101, MAL31, YKR078W, CTM1, XKS1, RLI1",13.2,elevated
70.0-72.0 kDa,70.0,72.0,81,0,0,6,Actin_tubulin; Autophagy; Heat_shock_chaperones; Mitochondrial_membrane; Protein_phosphatases; Ubiquitin_system,,,"ECM10 [Heat_shock_chaperones], TOM70 [Mitochondrial_membrane], PRM7, YHR219W, NHX1, SYO1, YSW1, SKO1, RLF2, LSB6, YOR389W, SDH1, SAS10, SWP82, AEP3, SAG1, RFA1, GPI1",8.55,routine
72.0-74.0 kDa,72.0,74.0,81,0,2,8,Actin_tubulin; Autophagy; Cell_cycle; Heat_shock_chaperones; MAPK_signaling; Protein_kinases; RAS_PKA_SNF1; Ubiquitin_system,,"PBS2, SNF1","UTP5, MDM32, CUE3, SNF1 [Protein_kinases; RAS_PKA_SNF1], ORC3, SPC72 [Actin_tubulin], SCC4, ELM1 [Protein_kinases], AI5_ALPHA, FUI1, SPO1, RSM22, ALE1, MUB1, GRC3, RSC4, NEL1, MUS81",13.05,elevated
74.0-76.0 kDa,74.0,76.0,66,1,0,5,Cell_cycle; ER_UPR; Heat_shock_chaperones; Protein_kinases; Protein_phosphatases,KAR2,,"SPH1, RPC82, ARE2, YNL115C, TPA1, NDC1, PIG1 [Protein_phosphatases], TRF5, MTO1, YJR098C, SGV1 [Protein_kinases], KAR9, CDC45 [Cell_cycle], YML082W, VPS52, TOP3, MET4, MAE1",12.05,elevated
76.0-78.0 kDa,76.0,78.0,72,0,3,5,Heat_shock_chaperones; Protein_kinases; Protein_phosphatases; TOR_AGC_signaling; Ubiquitin_system,,"MSN2, YPK1, YPK2","YML020W, CBP1, YPL109C, HOF1, YBL111C, MSS116, PTR3, CRZ1, MAG2 [Ubiquitin_system], TMN2, LAM5, BPL1, ALK2 [Protein_kinases], HEH2, RRI2, PSO2, PAN3, YPK1 [Protein_kinases; TOR_AGC_signaling]",11.85,elevated
78.0-80.0 kDa,78.0,80.0,56,0,0,4,Histones; Mitochondrial_membrane; Protein_kinases; Protein_phosphatases,,,"YDR444W, ROG1, GRS1, GAL10, LAM6, MLH2, GSH1, HCS1, TUP1, FMP40, YEL023C, DPB2, PPN1, KIP2, SRB4, PPZ2 [Protein_phosphatases], SSK1, IRC3",5.8,routine
80.0-82.0 kDa,80.0,82.0,62,1,1,6,Cell_cycle; Heat_shock_chaperones; Histones; MAPK_signaling; Protein_kinases; Ubiquitin_system,HSP82,STE11,"YGL114W, AVT4, MDV1, GFA1, HDA1 [Histones], FRE2, GSY2, RIM4, KRE6, YMR1, EXO1, UTP8, YOR365C, FRE5, YBR259W, APL1, NDC80, TRS85",14.1,elevated
82.0-84.0 kDa,82.0,84.0,45,0,0,4,Autophagy; Heat_shock_chaperones; Protein_kinases; Ubiquitin_system,,,"MLH3, FRE4, RAD34, BCH1, NUP82, GYL1, ESC8, TFG1, RGD2, KEX1, YKL222C, OSW2, DSF2, SEC39, CLF1, IML2, KKQ8 [Protein_kinases], VRP1",5.25,routine
84.0-86.0 kDa,84.0,86.0,59,0,1,4,Cell_cycle; Histones; Protein_kinases; Protein_phosphatases,,GCN20,"KAR3, RRP6, POX1, SEC18, YNL144C, CTF3, YJR030C, MAK10, SUV3, YOL036W, SLX4, CTF18, SET2 [Histones], YJL132W, GID7, THS1, AFG3, MEF1",7.45,routine
86.0-88.0 kDa,86.0,88.0,55,0,0,4,Actin_tubulin; Cell_cycle; Protein_kinases; Ubiquitin_system,,,"NTO1, CHS6, ADE57, ALK1 [Protein_kinases], CDC4 [Cell_cycle], CUL3, BRN1, SKN1, UBP9 [Ubiquitin_system], PKH1 [Protein_kinases], PMT3, PBY1 [Actin_tubulin], TOF2, MCM5, LCD1, AVL9, YDR239C, NSP1",5.75,routine
88.0-90.0 kDa,88.0,90.0,39,0,0,3,Protein_phosphatases; TOR_AGC_signaling; Ubiquitin_system,,,"PMT6, BCH2, DSL1, PRT1, OCT1, ACF2, PTA1, PAT1, MNN1, UBP10 [Ubiquitin_system], GAC1 [Protein_phosphatases], ABZ1, UBP14 [Ubiquitin_system], URC2, TRE1, BUD6, STB6, TCO89 [TOR_AGC_signaling]",4.2,routine
90.0-92.0 kDa,90.0,92.0,41,0,1,8,Actin_tubulin; Cell_cycle; Heat_shock_chaperones; Protein_kinases; Protein_phosphatases; RAS_PKA_SNF1; TOR_AGC_signaling; Ubiquitin_system,,SCH9,"KEX2, KIN4 [Protein_kinases], RGD3, RPH1, NAB3, SWI6, VPS72, RFX1, TSR1, FLC3, AXL2, FYV8, IOC3, SCY1 [Protein_kinases], UTP13, PRK1 [Actin_tubulin], SIP1 [Protein_kinases; RAS_PKA_SNF1], TOG1",9.55,elevated
92.0-94.0 kDa,92.0,94.0,39,0,0,4,Cell_cycle; Heat_shock_chaperones; Protein_kinases; Ubiquitin_system,,,"VPS70, SVL3, YGR067C, UBP5 [Ubiquitin_system], ROD1, RAP1, YRR1, SWE1 [Protein_kinases], COG3, PMT1, YGR130C, VPS16, UBP1 [Ubiquitin_system], MDM20, PAM1, YBR284W, SWI3, RIX7",4.95,routine
94.0-96.0 kDa,94.0,96.0,39,1,0,4,Cell_cycle; Heat_shock_chaperones; Protein_kinases; Ubiquitin_system,VPH1,,"NUD1, YMR102C, NOP14, SYH1, FKH2, NOT3, MKT1, PET111, FAR1 [Cell_cycle; Protein_kinases], YLL032C, CCR4, HPF1, SAP4, KAP95, LAS21, ARG5,6, RFC1, MCM7",9.95,elevated
96.0-98.0 kDa,96.0,98.0,40,0,0,5,Cell_cycle; ER_UPR; Heat_shock_chaperones; Histones; Mitochondrial_membrane,,,"SIP4, DGR2, AI1 [Mitochondrial_membrane], YHR131C, SYP1, NIC96, CFT2, PRP5, XRS2, SBE22, SPB1, CWH41, VTC3 [Heat_shock_chaperones], USA1, ALR2, YME2, SNF3, EPL1",5.75,routine
98.0-100.0 kDa,98.0,100.0,39,1,0,3,Heat_shock_chaperones; Mitochondrial_membrane; Protein_phosphatases,PMA1,,"AI2 [Mitochondrial_membrane], PSY2 [Protein_phosphatases], PUF3, DUG2, ENV11, SPC98, SND1, HIR2, GPB2, COG4, JIP4, FOX2, VTC5 [Heat_shock_chaperones], MCM2, CHL1, FIR1, ZAP1, NAT1",9.2,elevated
100.0-102.0 kDa,100.0,102.0,43,0,0,4,Actin_tubulin; Autophagy; Protein_kinases; Ubiquitin_system,,,"STO1, PXA1, ZIP1, LEU3, ARP8 [Actin_tubulin], SYF1, ARG81, NIP100, SAP1, UPC2, SEC10, POP1, PKH3 [Protein_kinases], FPK1, PLC1, BNI4, CYK3, YPL150W [Protein_kinases]",5.15,routine
102.0-104.0 kDa,102.0,104.0,39,0,1,4,Heat_shock_chaperones; MAPK_signaling; Protein_kinases; Ubiquitin_system,,STE20,"HSP104 [Heat_shock_chaperones], RRN6, SPO75, PMA2, ADE3, MSH5, AFI1, RSC2, EMW1, STE20 [MAPK_signaling; Protein_kinases], VIR1, VNX1, VID22, PHO87, ALY1, SNF5, YPR089W, EST2",6.45,routine
104.0-106.0 kDa,104.0,106.0,28,0,0,4,Cell_cycle; Proteasome; Protein_phosphatases; Ubiquitin_system,,,"SYG1, PRP6, RPN2 [Proteasome], YJL070C, AGC1, ORC1, CTF4, PMR1, COS111, PFK2, SOV1, BUL2 [Ubiquitin_system], UTP21, SPC105, SEC21, CDC13 [Cell_cycle], MCM4, SEC15",4.4,routine
106.0-108.0 kDa,106.0,108.0,18,0,0,0,,,,"YEL043W, MIS1, DIP2, NNF2, RSC1, APL5, TIF4631, STE13, CYC8, PEP3, MCM3, WAR1, RSN1, TMA108, APE2, CWH43, RDH54, PFK1",0.9,routine
